"";"initialIndex";"finalIndex";"cv";"shapiro";"ad";"normality";"bestDistFit";"runs";"IQR"
"63";"1773";"2358";"0,358104741043099";"4,97492598877799e-07";"0,0011819543858062";"FALSE";"weibull";"4,34647682682475e-21";"17,3978681564332"
"64";"1775";"2359";"0,359457608521287";"5,06142528826346e-07";"0,000946698759814278";"FALSE";"weibull";"1,33593735061354e-20";"17,4248161315918"
"65";"1777";"2360";"0,375666300847297";"1,48761947325335e-10";"0,000982096375715343";"FALSE";"norm";"1,66486595419457e-21";"17,5722117424011"
"66";"1779";"2361";"0,376790204118556";"1,47857124223357e-10";"0,000838063250011651";"FALSE";"norm";"2,33539868072034e-21";"17,621958732605"
"67";"1781";"2362";"0,377529023405521";"1,33090548567852e-10";"0,000619193567901328";"FALSE";"norm";"3,23901226554002e-21";"17,6004376411437"
"68";"1783";"2363";"0,377837700025336";"1,27938767099563e-10";"0,000551128144714414";"FALSE";"norm";"9,87887865632446e-21";"17,6000556945801"
"69";"1785";"2364";"0,37819312498626";"1,30398005373342e-10";"0,000536218171429741";"FALSE";"norm";"1,36785530107578e-20";"17,6205515861511"
"70";"1787";"2365";"0,378959714640457";"1,50183765347918e-10";"0,000532964831648848";"FALSE";"norm";"3,84745499202831e-21";"17,6755990982056"
"71";"1789";"2366";"0,379794823081133";"1,62009718597804e-10";"0,000462615683558056";"FALSE";"norm";"5,34312568522051e-21";"17,7111563682556"
"72";"1791";"2367";"0,380539433408097";"1,67242274218744e-10";"0,000384808409833865";"FALSE";"norm";"7,42190709669965e-21";"17,7467136383057"
"73";"1793";"2368";"0,38014810702044";"1,41262372920038e-10";"0,00036650625064677";"FALSE";"norm";"1,03117732087847e-20";"17,6897649765015"
"74";"1795";"2369";"0,380872130148046";"1,41915734802867e-10";"0,000286375256880225";"FALSE";"norm";"1,43300699409042e-20";"17,6887130737305"
"75";"1797";"2370";"0,380990484161134";"1,31958324781813e-10";"0,000259130765526221";"FALSE";"norm";"1,90070231301003e-20";"17,6777753829956"
"76";"1799";"2371";"0,381854173188069";"1,37218365765462e-10";"0,000203319770718119";"FALSE";"norm";"2,63360002802147e-20";"17,6998157501221"
"77";"1801";"2372";"0,382491357814956";"1,32107260099426e-10";"0,000151386487580257";"FALSE";"norm";"3,64987852943737e-20";"17,6897444725037"
"78";"1803";"2373";"0,382679825380547";"1,33752743091539e-10";"0,000158674794166524";"FALSE";"norm";"5,05940206411759e-20";"17,7236452102661"
"79";"1805";"2374";"0,383462288821378";"1,47842377532982e-10";"0,000147259992522681";"FALSE";"norm";"3,2208923628319e-20";"17,7850270271302"
"80";"1807";"2375";"0,383654391800028";"1,59378218974278e-10";"0,000159929639411316";"FALSE";"norm";"4,18285337426893e-21";"17,8134307861329"
"81";"1809";"2376";"0,385351936873906";"1,6186916714447e-10";"0,000106015880043302";"FALSE";"norm";"1,29592500399336e-20";"17,912000656128"
"82";"1811";"2377";"0,385422982476967";"2,06290507360014e-10";"0,000145376120052542";"FALSE";"norm";"1,75521005814138e-20";"18,0910587310792"
"83";"1813";"2378";"0,385057714143553";"2,51564327402338e-10";"0,000223054718285184";"FALSE";"norm";"1,13219770205102e-19";"18,250590801239"
"84";"1815";"2379";"0,384227272073678";"2,70605474561374e-10";"0,000268031807347176";"FALSE";"norm";"3,38150985218575e-19";"18,1682720184326"
"85";"1817";"2380";"0,385193709182544";"2,69869063614381e-10";"0,000235604542239528";"FALSE";"norm";"9,765580473185e-20";"18,2746939659119"
"86";"1819";"2381";"0,385546319532642";"2,77876865478269e-10";"0,000233976259305491";"FALSE";"norm";"6,06025846642584e-20";"18,3369264602661"
"87";"1821";"2382";"0,38582102378735";"2,59417862553809e-10";"0,000195892513269824";"FALSE";"norm";"1,82680151972363e-19";"18,250590801239"
"88";"1823";"2383";"0,386156160561661";"2,97498366527467e-10";"0,000226540137159872";"FALSE";"norm";"5,35619207206717e-20";"18,4613914489747"
"89";"1825";"2384";"0,38711047787097";"2,92757928984252e-10";"0,000160331189089648";"FALSE";"norm";"7,45646630621082e-20";"18,3573369979859"
"90";"1827";"2385";"0,387655379889028";"3,05421902231474e-10";"0,000149146741749198";"FALSE";"norm";"4,74641307085979e-20";"18,4105815887452"
"91";"1829";"2386";"0,38780606847476";"3,38995946062817e-10";"0,00017567212159718";"FALSE";"norm";"6,62526940081996e-20";"18,4638261795044"
"92";"1831";"2387";"0,38808131233563";"3,85843507227188e-10";"0,000207083978041587";"FALSE";"norm";"8,66345515525105e-20";"18,5638084411621"
"93";"1833";"2388";"0,387780507410713";"4,07948315615693e-10";"0,000241301286493769";"FALSE";"norm";"2,49826933006877e-20";"18,4869956970215"
"94";"1835";"2389";"0,387673157857304";"4,88151947835529e-10";"0,000333793258219404";"FALSE";"norm";"3,49289446439451e-20";"18,4775171279908"
"95";"1837";"2390";"0,386897777872026";"6,05244790683312e-10";"0,000412984318482258";"FALSE";"norm";"4,72591184464013e-20";"18,3973031044006"
"96";"1839";"2391";"0,386378777798686";"7,7806763808229e-10";"0,000656880116462926";"FALSE";"norm";"1,30454691581272e-20";"18,3591213226318"
"97";"1841";"2392";"0,386760242160285";"8,4552766036121e-10";"0,000688725464458795";"FALSE";"norm";"3,63686710960241e-21";"18,4053044319152"
"98";"1843";"2393";"0,385688763234654";"1,04154035841921e-09";"0,00107802556033881";"FALSE";"norm";"4,95682730928784e-21";"18,341121673584"
"99";"1845";"2394";"0,384805396818791";"1,23816169344915e-09";"0,00167239150635395";"FALSE";"norm";"6,58062484366252e-21";"18,1859049797058"
"100";"1847";"2395";"0,382328183040358";"9,62803812963192e-10";"0,00131908593033974";"FALSE";"norm";"9,78491204605864e-21";"18,0725593566894"
"101";"2533";"3130";"0,718095876795518";"7,83775148159032e-08";"1,42003515310017e-07";"FALSE";"weibull";"1,90774096866509e-82";"17,6415693759918"
"102";"2535";"3131";"0,718790251171344";"7,41369814604201e-08";"1,26012188671908e-07";"FALSE";"weibull";"3,09732302475015e-82";"17,5876216888427"
"103";"2537";"3132";"0,720268307802819";"6,82368543457014e-08";"1,17178613059416e-07";"FALSE";"weibull";"2,46562067781048e-81";"17,5437955856323"
"104";"2539";"3133";"0,721145434057579";"6,54829144818223e-08";"1,17049013266925e-07";"FALSE";"weibull";"1,92205853009982e-80";"17,4424448013305"
"105";"2541";"3134";"0,720799871503516";"7,3412006016313e-08";"1,37454735417514e-07";"FALSE";"weibull";"3,1253802755346e-80";"17,2926425933838"
"106";"2543";"3135";"0,717756327701427";"9,49923563944131e-08";"1,43776558107935e-07";"FALSE";"weibull";"2,16355665756899e-81";"16,8527278900146"
"107";"2545";"3136";"0,718108219474774";"1,13836795186472e-07";"2,2373573104138e-07";"FALSE";"weibull";"1,44214439306393e-82";"16,7889773845673"
"108";"2547";"3137";"0,719365039999522";"1,06129532013977e-07";"2,10458035097776e-07";"FALSE";"weibull";"1,16257741673698e-81";"16,7679781913757"
"109";"2549";"3138";"0,720876052284677";"9,34566606265206e-08";"1,67211217128558e-07";"FALSE";"weibull";"1,93056159857828e-81";"16,6868908405304"
"110";"2551";"3139";"0,722160705007072";"8,63997848965537e-08";"1,55682378112235e-07";"FALSE";"weibull";"3,14995264046552e-81";"16,4837369918823"
"111";"2553";"3140";"0,723081306610959";"8,01786712907222e-08";"1,32607730195717e-07";"FALSE";"weibull";"2,48753287000683e-80";"16,7724467515945"
"112";"2555";"3141";"0,725211459099333";"6,36757018405858e-08";"8,06261709687489e-08";"FALSE";"weibull";"2,00099518436041e-79";"16,7849762439728"
"113";"2557";"3142";"0,726290353865282";"5,96908324903502e-08";"7,61641488528631e-08";"FALSE";"weibull";"3,27076096345215e-79";"16,7044252157211"
"114";"2559";"3143";"0,726380247755826";"5,61057471868884e-08";"5,85782088374653e-08";"FALSE";"weibull";"1,0566508790952e-79";"16,8100352287292"
