"";"initialIndex";"finalIndex";"shapiro";"ad";"normality";"trend";"outliers";"snht";"grubbs";"pettitt";"lanzante";"buishandU";"buishandRange"
"123";"6379";"6975";"0,000536943197700266";"0,0105011160555265";"FALSE";"none";"TRUE";"0";"0,000660792862169579";"1,228982966407e-08";"6,80696418020175e-22";"NaN";"NaN"
"124";"6381";"6976";"0,000653334082345984";"0,0127350124508621";"FALSE";"none";"TRUE";"0";"0,000612840261108083";"7,59376475462623e-09";"4,02187178742397e-22";"NaN";"NaN"
"125";"6383";"6977";"0,000857232012068542";"0,0186508121757178";"FALSE";"none";"TRUE";"0";"0,000604538794448661";"4,54202382365517e-09";"2,2274029038527e-22";"NaN";"NaN"
"126";"6385";"6978";"0,000914996111346622";"0,0190384629256391";"FALSE";"none";"TRUE";"0";"0,000614509829669707";"2,71638133693967e-09";"1,25181103810046e-22";"NaN";"NaN"
"127";"6387";"6979";"0,00109524499095277";"0,0235498087016216";"FALSE";"none";"TRUE";"0";"0,000598320832069232";"1,52705183640273e-09";"6,17466092830581e-23";"NaN";"NaN"
"128";"6389";"6980";"0,00105692746789353";"0,0211717391963725";"FALSE";"none";"TRUE";"0";"0,000615963370799832";"7,89621272932331e-10";"2,55560599864811e-23";"NaN";"NaN"
"129";"6391";"6981";"0,000957880957026262";"0,0173627272076104";"FALSE";"none";"TRUE";"0";"0,000656297184689292";"4,11994596361263e-10";"1,10337827572464e-23";"NaN";"NaN"
"130";"6393";"6982";"0,00113876962737064";"0,0216939491774471";"FALSE";"none";"TRUE";"0";"0,000643601409079375";"2,25076919207316e-10";"5,39117069914975e-24";"NaN";"NaN"
"131";"6395";"6983";"0,00124870443150856";"0,0229197603323455";"FALSE";"none";"TRUE";"0";"0,000629034994116928";"1,28234778017786e-10";"2,94075291244158e-24";"NaN";"NaN"
"132";"6397";"6984";"0,00138818910131786";"0,0258593777873301";"FALSE";"none";"TRUE";"0";"0,000631779820104761";"7,50876831330573e-11";"1,72710369550447e-24";"NaN";"NaN"
"133";"6399";"6985";"0,00150086248911118";"0,0293383809370487";"FALSE";"none";"TRUE";"0";"0,000642633590900887";"3,98843581297089e-11";"8,31005908826346e-25";"NaN";"NaN"
"134";"6401";"6986";"0,001470734748415";"0,0262806094962493";"FALSE";"none";"TRUE";"0";"0,000652572102166626";"2,39755998312877e-11";"5,29684968585536e-25";"NaN";"NaN"
"135";"6403";"6987";"0,00177653466951739";"0,0341610145425406";"FALSE";"none";"TRUE";"0";"0,000624539089634224";"1,80771018258312e-11";"5,5033419449415e-25";"NaN";"NaN"
"136";"6405";"6988";"0,0018231201385855";"0,0335933056548105";"FALSE";"none";"TRUE";"0";"0,000620512651119398";"1,34472430321763e-11";"5,54721040478084e-25";"NaN";"NaN"
"137";"6407";"6989";"0,00187633085711666";"0,0338310795523022";"FALSE";"none";"TRUE";"0";"0,000615678686920917";"1,1490085787628e-11";"7,43482236934187e-25";"NaN";"NaN"
