"","initialIndex","finalIndex","shapiro","ad","normality","correlation","cortext","kendall","spearman","pearson"
"200","4684","5232","2.93191622435855e-07","2.41268243666045e-08","FALSE","TRUE","YesCorrelated","0.401180646962626","0.581383851679412","NaN"
"201","1877","2474","1.18402315471882e-10","0.00105554702439128","FALSE","FALSE","NoCorrelated","0.122782250158261","0.178322531524631","NaN"
"202","1879","2475","1.20706170044545e-10","0.00110008336908925","FALSE","FALSE","NoCorrelated","0.119984711027172","0.174302073091321","NaN"
"203","1881","2476","6.88538518707755e-11","0.000602843523318313","FALSE","FALSE","NoCorrelated","0.115244487056568","0.167573244939944","NaN"
"204","1883","2477","7.47446907503685e-11","0.000683162842673007","FALSE","FALSE","NoCorrelated","0.11343123107829","0.164729125329204","NaN"
"205","1885","2478","8.22112397482957e-11","0.000759998451371288","FALSE","FALSE","NoCorrelated","0.114892602245047","0.166817179117546","NaN"
"206","1887","2479","7.39084220140277e-11","0.00064523488962758","FALSE","FALSE","NoCorrelated","0.111640308098993","0.162170103569766","NaN"
"207","1889","2480","7.65008963475767e-11","0.000713172934054679","FALSE","FALSE","NoCorrelated","0.108199570128504","0.157214710794547","NaN"
"208","1891","2481","8.17084447470737e-11","0.000837584818355978","FALSE","FALSE","NoCorrelated","0.106094238435286","0.154027429304896","NaN"
"209","1893","2482","8.37912874851289e-11","0.000898207796197082","FALSE","FALSE","NoCorrelated","0.104543754136572","0.151826387203991","NaN"
"210","1895","2483","9.22539601140361e-11","0.00111657643008802","FALSE","FALSE","NoCorrelated","0.105032165667625","0.152300418311263","NaN"
"211","1897","2484","9.73853679117513e-11","0.00121718676892654","FALSE","FALSE","NoCorrelated","0.105204603135973","0.152862864341787","NaN"
"212","1899","2485","9.02589300030095e-11","0.00112944054479417","FALSE","FALSE","NoCorrelated","0.105732276688896","0.153532713327786","NaN"
"213","1901","2486","9.34723003461946e-11","0.00113352745836652","FALSE","FALSE","NoCorrelated","0.104903590910417","0.152676772442923","NaN"
"214","1903","2487","8.12040619437396e-11","0.000706619141194912","FALSE","FALSE","NoCorrelated","0.104460835967685","0.151953915923713","NaN"
"215","1905","2488","7.65556459527062e-11","0.000596746208428691","FALSE","FALSE","NoCorrelated","0.104490237082638","0.152058529908103","NaN"
"216","1907","2489","7.69402940201267e-11","0.000540170753667305","FALSE","FALSE","NoCorrelated","0.104395442461966","0.152076753121137","NaN"
"217","1909","2490","6.48489360244529e-11","0.000371756861185254","FALSE","FALSE","NoCorrelated","0.104435414707431","0.152239744843968","NaN"
"218","1911","2491","7.15067763406082e-11","0.000460879659475016","FALSE","FALSE","NoCorrelated","0.105121965695293","0.153114657604569","NaN"
"219","1913","2492","6.8824320621761e-11","0.000472272490029154","FALSE","FALSE","NoCorrelated","0.107069263295813","0.155896215608497","NaN"
"220","1915","2493","6.61454576005663e-11","0.00109367769567616","FALSE","FALSE","NoCorrelated","0.111521475399059","0.162548522966765","NaN"
"221","1917","2494","7.0849136636651e-11","0.00122229578084783","FALSE","FALSE","NoCorrelated","0.110852578364407","0.161640674275803","NaN"
"222","1919","2495","6.74038178127334e-11","0.000985534232033263","FALSE","FALSE","NoCorrelated","0.112507221259388","0.1640777577215","NaN"
"223","1921","2496","7.58709919673031e-11","0.00132220354628225","FALSE","FALSE","NoCorrelated","0.111243961352657","0.162194446537563","NaN"
"224","1923","2497","8.34748078631954e-11","0.00159003639052753","FALSE","FALSE","NoCorrelated","0.110086350552947","0.160576364692218","NaN"
"225","1925","2498","1.01263287546349e-10","0.00181742756605507","FALSE","FALSE","NoCorrelated","0.107077488127163","0.156045181160081","NaN"
"226","1927","2499","1.15735635574564e-10","0.00234819392574714","FALSE","FALSE","NoCorrelated","0.10280818657782","0.149887272732376","NaN"
"227","1929","2500","1.22470040845567e-10","0.00300295343166739","FALSE","FALSE","NoCorrelated","0.099028817067346","0.144592655306843","NaN"
"228","1931","2501","1.29270066651099e-10","0.00332520096622853","FALSE","FALSE","NoCorrelated","0.0987187759240483","0.144196268290655","NaN"
"229","1933","2502","1.35673435183124e-10","0.00376173901319943","FALSE","FALSE","NoCorrelated","0.0976104584836432","0.142599943205022","NaN"
"230","1935","2503","1.33944769582086e-10","0.00338060666257167","FALSE","FALSE","NoCorrelated","0.0977251912176044","0.142656279923552","NaN"
"231","1937","2504","1.30029146971017e-10","0.00288395145923258","FALSE","FALSE","NoCorrelated","0.0978835978835979","0.142816280616721","NaN"
"232","1939","2505","1.38199236845513e-10","0.0031744320806548","FALSE","FALSE","NoCorrelated","0.0977745371149376","0.142796446260339","NaN"
"233","1941","2506","1.28128098781788e-10","0.00259821752119267","FALSE","FALSE","NoCorrelated","0.0977579036242534","0.142778056565229","NaN"
"234","1943","2507","1.18648333062646e-10","0.00206585000782922","FALSE","FALSE","NoCorrelated","0.0971066340300006","0.142034699633337","NaN"
"235","1945","2508","1.22431301979314e-10","0.00206831593193624","FALSE","FALSE","NoCorrelated","0.0969351120516987","0.141855922207102","NaN"
"236","1947","2509","1.25267710431951e-10","0.0020532392207627","FALSE","FALSE","NoCorrelated","0.0956808657231532","0.140145686776524","NaN"
"237","1949","2510","1.20148280775586e-10","0.00180110277271205","FALSE","FALSE","NoCorrelated","0.0968720066480167","0.141789093083242","NaN"
"238","1951","2511","1.24866227857734e-10","0.00185075133075127","FALSE","FALSE","NoCorrelated","0.0970842882607588","0.141984046934853","NaN"
"239","1953","2512","1.27294359597003e-10","0.00181602071712923","FALSE","FALSE","NoCorrelated","0.0979555328392538","0.143155681527775","NaN"
"240","1955","2513","1.22155420323501e-10","0.00145185101566278","FALSE","FALSE","NoCorrelated","0.101198376517206","0.147826173576361","NaN"
"241","1957","2514","1.27574239790986e-10","0.00149985435787468","FALSE","FALSE","NoCorrelated","0.101922099315972","0.148605615704437","NaN"
"242","1959","2515","1.35115514500764e-10","0.00163664198451622","FALSE","FALSE","NoCorrelated","0.10145563979696","0.148038654846668","NaN"
"243","1961","2516","1.41591257277563e-10","0.00170041979774379","FALSE","FALSE","NoCorrelated","0.101212003370277","0.147374462019981","NaN"
"244","1963","2517","1.50931931217325e-10","0.0018891340063441","FALSE","FALSE","NoCorrelated","0.103795492243146","0.151033931367931","NaN"
"245","1965","2518","1.59480144166082e-10","0.00191916328711819","FALSE","FALSE","NoCorrelated","0.106899680769808","0.15537157332158","NaN"
"246","1967","2519","1.35255284269949e-10","0.0016312075850553","FALSE","FALSE","NoCorrelated","0.108643237151768","0.15766755611364","NaN"
"247","1969","2520","9.57953493510892e-11","0.00113356187296633","FALSE","FALSE","NoCorrelated","0.102685499355585","0.149069250470415","NaN"
"248","1971","2521","4.60985400109295e-11","0.000571318829824482","FALSE","FALSE","NoCorrelated","0.10010889292196","0.145473124681678","NaN"
"249","1973","2522","4.03083498714124e-11","0.000450974464431544","FALSE","FALSE","NoCorrelated","0.0960357675111773","0.139503138853352","NaN"
"250","1975","2523","2.72317410714628e-11","0.000260954083445773","FALSE","FALSE","NoCorrelated","0.0964992753912223","0.140099136633778","NaN"
"251","2657","3254","9.31368992561639e-10","5.24558420236065e-12","FALSE","FALSE","NoCorrelated","0.326274628437617","0.480798670097126","NaN"
"252","2659","3255","1.21176639589146e-09","1.04180363645136e-11","FALSE","FALSE","NoCorrelated","0.324553415848819","0.478175709415069","NaN"
"253","2661","3256","1.29719739020892e-09","1.29268524203338e-11","FALSE","FALSE","NoCorrelated","0.323444814167278","0.47635923682481","NaN"
"254","2663","3257","1.50912545168493e-09","1.9396103234368e-11","FALSE","FALSE","NoCorrelated","0.321879863056334","0.474009111474567","NaN"
"255","2665","3258","1.7877024573716e-09","3.00668598630925e-11","FALSE","FALSE","NoCorrelated","0.320012945645323","0.471224323957188","NaN"
"256","2667","3259","1.6225262133697e-09","2.61547727254377e-11","FALSE","FALSE","NoCorrelated","0.318125883049998","0.468453621489035","NaN"
"257","2669","3260","1.47798889884598e-09","2.17793092917631e-11","FALSE","FALSE","NoCorrelated","0.317247450496181","0.466827106936762","NaN"
"258","2671","3261","1.3595968928347e-09","1.91413942177918e-11","FALSE","FALSE","NoCorrelated","0.31582781267028","0.464794466237725","NaN"
"259","2673","3262","1.52869472291743e-09","2.83904575783016e-11","FALSE","FALSE","NoCorrelated","0.313861471612328","0.462172815535966","NaN"
"260","2675","3263","1.34126593430998e-09","2.27341190915171e-11","FALSE","FALSE","NoCorrelated","0.311966552325514","0.459002559902842","NaN"
"261","2677","3264","1.46890711797795e-09","2.44551530689031e-11","FALSE","FALSE","NoCorrelated","0.309031278610252","0.454864935362216","NaN"
"262","2679","3265","1.40009575231015e-09","2.63976846379174e-11","FALSE","FALSE","NoCorrelated","0.30610322633161","0.450675871862778","NaN"
"263","2681","3266","1.49822826134948e-09","3.07620792043704e-11","FALSE","FALSE","NoCorrelated","0.304209328782708","0.448234575184241","NaN"
"264","2683","3267","1.58904201773476e-09","4.4010373740945e-11","FALSE","FALSE","NoCorrelated","0.300831284392928","0.443527346311488","NaN"
"265","2685","3268","1.90310014009405e-09","7.82988778020238e-11","FALSE","FALSE","NoCorrelated","0.298444512324068","0.440305675198412","NaN"
"266","2687","3269","2.60107793674762e-09","1.42475399032183e-10","FALSE","FALSE","NoCorrelated","0.295727160733969","0.437107927551394","NaN"
"267","2689","3270","3.153181707296e-09","2.62253706019369e-10","FALSE","FALSE","NoCorrelated","0.293018909215655","0.433485397291604","NaN"
"268","2691","3271","4.41393405147095e-09","5.69593229058626e-10","FALSE","FALSE","NoCorrelated","0.290794705917265","0.430378320962485","NaN"
"269","2693","3272","5.94875734628508e-09","1.21414320751757e-09","FALSE","FALSE","NoCorrelated","0.287808945268299","0.426139771828835","NaN"
"270","2695","3273","6.73521389166063e-09","1.75972254445808e-09","FALSE","FALSE","NoCorrelated","0.285595615875122","0.422779071586175","NaN"
"271","2697","3274","6.21271183637412e-09","1.83276851985653e-09","FALSE","FALSE","NoCorrelated","0.282891462222569","0.418673251607999","NaN"
"272","2699","3275","5.5439912331201e-09","1.53564320590594e-09","FALSE","FALSE","NoCorrelated","0.28144858463316","0.416456463052139","NaN"
"273","2701","3276","4.12643522561213e-09","7.59914058910005e-10","FALSE","FALSE","NoCorrelated","0.281582125603865","0.416290596036471","NaN"
"274","2703","3277","3.83717143326614e-09","7.68067771845546e-10","FALSE","FALSE","NoCorrelated","0.279381911831541","0.412948227541282","NaN"
"275","2705","3278","3.35146171269629e-09","6.11658496752171e-10","FALSE","FALSE","NoCorrelated","0.277572042736134","0.410167743900456","NaN"
"276","2707","3279","3.12273588231114e-09","4.94744310294076e-10","FALSE","FALSE","NoCorrelated","0.277657769804367","0.409606164490598","NaN"
"277","2709","3280","3.79406456570751e-09","9.13387644561739e-10","FALSE","FALSE","NoCorrelated","0.273805004102727","0.404558095831787","NaN"
"278","2711","3281","4.80743097536567e-09","1.84552500891925e-09","FALSE","FALSE","NoCorrelated","0.269339724091314","0.398675653777506","NaN"
"279","2713","3282","6.35093984576756e-09","3.74071144133119e-09","FALSE","FALSE","NoCorrelated","0.26439120648722","0.39231563622768","NaN"
"280","2715","3283","6.53414622634191e-09","4.46476808040938e-09","FALSE","FALSE","NoCorrelated","0.258459367806134","0.384242249352186","NaN"
"281","2717","3284","6.72151751240336e-09","5.22405228211793e-09","FALSE","FALSE","NoCorrelated","0.253148520754155","0.376856989099866","NaN"
"282","2719","3285","8.28144516404158e-09","8.97767685933648e-09","FALSE","FALSE","NoCorrelated","0.249599591177919","0.37147370547062","NaN"
"283","2721","3286","7.68096253511453e-09","8.56995896719514e-09","FALSE","FALSE","NoCorrelated","0.245029550642609","0.364601736821006","NaN"
