"";"initialIndex";"finalIndex";"cv";"shapiro";"ad";"normality";"bestDistFit";"runs";"IQR"
"58";"7496";"7733";"0,279852508328595";"9,55054956867601e-07";"5,00594915753023e-06";"FALSE";"lnorm";"1,5598747797301e-05";"14,8055973052978"
"59";"7498";"7734";"0,276965514907484";"9,02627794882428e-07";"1,25243711965436e-05";"FALSE";"lnorm";"1,69634187010141e-05";"14,3954200744629"
"60";"7500";"7735";"0,278198176866585";"8,91658533579447e-07";"7,9183599915099e-06";"FALSE";"lnorm";"1,4430234788279e-05";"14,5279350280762"
"61";"7342";"7591";"0,296795816387823";"0,00161197568455981";"0,00181027775908593";"FALSE";"gamma";"1,73240428620762e-09";"15,8354072570801"
"62";"7344";"7592";"0,293841666983273";"0,00209600168891352";"0,002041793942898";"FALSE";"gamma";"4,63701981452905e-10";"15,4309234619141"
"63";"7346";"7593";"0,291199925683714";"0,00290019175881366";"0,00254790166911334";"FALSE";"gamma";"5,79697458868513e-10";"15,4281139373779"
"64";"7348";"7594";"0,284836558336339";"0,000508263210873545";"0,000908296811779331";"FALSE";"gamma";"1,50155255317283e-10";"14,8746223449707"
"65";"7350";"7595";"0,279671840228459";"0,000151651716926936";"0,000244880288695928";"FALSE";"lnorm";"1,31752457964293e-08";"14,5133471488952"
"66";"7352";"7596";"0,279219894675838";"0,000272182403282398";"0,000480242233173729";"FALSE";"lnorm";"3,61725633807953e-08";"14,6711750030518"
"67";"7354";"7597";"0,277830518601636";"0,000386253309059572";"0,00057193092200379";"FALSE";"lnorm";"2,44285544747408e-09";"14,6912331581116"
"68";"7356";"7598";"0,283197530414727";"0,000250037213644495";"0,00036862577334781";"FALSE";"lnorm";"3,50627560412808e-09";"15,045295715332"
"69";"7358";"7599";"0,291978678961852";"2,16977992521877e-05";"0,000115204626257801";"FALSE";"lnorm";"6,1092401514228e-09";"15,313925743103"
"70";"7360";"7600";"0,29371902798378";"2,45946886096601e-05";"0,000103226292177508";"FALSE";"lnorm";"7,23833227907721e-09";"15,3907356262207"
"71";"7362";"7601";"0,294041837718975";"3,01909599994613e-05";"0,000145478853622823";"FALSE";"lnorm";"8,71641638128044e-09";"15,4228553771973"
"72";"7364";"7602";"0,294225279504416";"3,77061331478009e-05";"0,000210498681631977";"FALSE";"lnorm";"1,14730506395584e-08";"15,4549751281738"
"73";"7366";"7603";"0,294655758604257";"4,52946451206489e-05";"0,000282114128790475";"FALSE";"lnorm";"1,6313909865886e-08";"15,4870948791503"
"74";"7368";"7604";"0,294488772751273";"5,75429709214347e-05";"0,000396522875591349";"FALSE";"lnorm";"1,08158330416186e-08";"15,5096130371093"
"75";"7370";"7605";"0,293741346263704";"5,61236517027934e-05";"0,000514545285151511";"FALSE";"lnorm";"6,0480859269649e-09";"15,4406886100769"
"76";"839";"1088";"0,217920551332856";"0,0125631052151354";"0,0514337626003854";"FALSE";"gamma";"7,09532760781279e-26";"9,9706263542175"
"77";"841";"1089";"0,215996537603471";"0,0122852192816011";"0,0462054228370861";"FALSE";"gamma";"2,90076783560784e-26";"9,9785270690918"
"78";"843";"1090";"0,213889707276105";"0,0101303047557412";"0,0474308819527032";"FALSE";"gamma";"9,75121359354649e-24";"9,7658157348633"
"79";"845";"1091";"0,213620354857838";"0,0132476900354303";"0,0604053864734142";"FALSE";"gamma";"1,09124779539829e-24";"9,6900873184204"
"80";"847";"1092";"0,20821238759428";"0,00328572004081333";"0,0534572435456652";"FALSE";"gamma";"7,76533204230857e-27";"9,57262945175173"
"81";"849";"1093";"0,204602939471538";"0,000767116644886771";"0,0256769805944947";"FALSE";"gamma";"7,6049932527976e-28";"9,5138339996337"
"82";"851";"1094";"0,203857683833001";"0,00124583350305375";"0,0396651242705794";"FALSE";"gamma";"1,18225449437717e-27";"9,5135831832886"
"83";"853";"1095";"0,203011970850706";"0,00147714100980937";"0,0432497795828257";"FALSE";"gamma";"1,14477874209465e-28";"9,5916633605957"
"84";"855";"1096";"0,201790549958339";"0,000728939669895205";"0,0313684316054188";"FALSE";"gamma";"1,78185154549394e-28";"9,59103107452392"
"85";"857";"1097";"0,201660273880631";"0,00116974729303771";"0,0451371742960032";"FALSE";"gamma";"8,00927736675263e-26";"9,5698165893555"
"86";"859";"1098";"0,20061774947099";"0,00118072158649864";"0,0422428297433602";"FALSE";"gamma";"1,84340695800081e-24";"9,57051277160645"
"87";"861";"1099";"0,199872822807834";"0,00160977730564428";"0,0525558313876821";"FALSE";"gamma";"2,71573084507139e-24";"9,7627658843994"
"88";"863";"1100";"0,199228267631637";"0,00275386577212199";"0,0831521307388221";"FALSE";"gamma";"8,0784635643087e-22";"9,82281875610349"
"89";"865";"1101";"0,198366709229959";"0,00417112970380255";"0,113870619632348";"FALSE";"gamma";"9,47977024469252e-23";"9,8124809265137"
"90";"867";"1102";"0,194940214329563";"0,00214239812925661";"0,0721753610606498";"FALSE";"gamma";"1,05453789096397e-23";"9,77302646636966"
"91";"452";"701";"0,484986676694043";"1,19410888811009e-07";"0,00013051708788863";"FALSE";"norm";"3,36277828136866e-25";"13,0621755123138"
"92";"454";"702";"0,487963270263968";"1,33281151007642e-07";"0,000202613694851357";"FALSE";"norm";"5,41967256373892e-25";"12,6912240982055"
"93";"456";"703";"0,488984343397996";"1,45770874557739e-07";"0,000232548002891227";"FALSE";"norm";"8,75053061827494e-25";"12,7838916778564"
"94";"458";"704";"0,490846878889275";"1,77022891764459e-07";"0,000371582180109423";"FALSE";"norm";"1,32365361163621e-24";"12,8765592575073"
"95";"460";"705";"0,493801856031773";"2,18998544114876e-07";"0,000673694742761067";"FALSE";"norm";"2,00435388624904e-24";"13,0654625892639"
"96";"462";"706";"0,499378226039585";"2,7330043114242e-07";"0,000994036752829778";"FALSE";"norm";"7,65758199090902e-25";"13,1750822067261"
"97";"464";"707";"0,505950655432656";"3,75049882393841e-07";"0,00091388045882103";"FALSE";"norm";"1,22791824369247e-24";"13,4538929462434"
"98";"466";"708";"0,510955198874016";"4,30662825095925e-07";"0,00109156207663827";"FALSE";"norm";"1,27086191155305e-25";"13,6907806396485"
"99";"468";"709";"0,51531713805977";"4,38671900375327e-07";"0,000864017033049366";"FALSE";"norm";"2,04645581559129e-25";"13,9841721057892"
"100";"470";"710";"0,519989380757418";"4,78606889159376e-07";"0,000997331827939715";"FALSE";"norm";"8,00927736675263e-26";"14,3317003250122"
"101";"472";"711";"0,524255112239472";"5,32342991108101e-07";"0,00140062066266753";"FALSE";"norm";"1,93640511893085e-24";"14,441311120987"
"102";"474";"712";"0,526889912839113";"6,05864311020128e-07";"0,00230582267315389";"FALSE";"norm";"2,82100110621505e-24";"14,1328787803651"
"103";"476";"713";"0,528133951285616";"5,83700179798903e-07";"0,00233869504587819";"FALSE";"norm";"8,0941051708652e-26";"13,5835626125336"
"104";"478";"714";"0,531358639272615";"6,34891174931733e-07";"0,00330973127053828";"FALSE";"norm";"4,68212259394661e-25";"13,6114101409912"
"105";"480";"715";"0,53506073827668";"6,56642769356053e-07";"0,00406191744571094";"FALSE";"norm";"7,51496017263932e-25";"13,7725203037262"
"106";"8523";"8772";"0,497462407339494";"5,51435849582367e-05";"1,36225898691775e-05";"FALSE";"norm";"1,20562990676406e-45";"12,9565179347992"
"107";"8525";"8773";"0,488708602569057";"7,81818075708555e-05";"1,8857328742627e-05";"FALSE";"norm";"2,10244058310845e-45";"12,7721347808838"
"108";"8527";"8774";"0,482976526189146";"8,71785887750889e-05";"1,85567348518352e-05";"FALSE";"norm";"3,69571568042834e-45";"12,8704295158386"
"109";"8529";"8775";"0,481324859290044";"5,64547570926011e-05";"7,29384271943815e-06";"FALSE";"norm";"6,55044279575572e-45";"12,8929586410523"
"110";"8531";"8776";"0,483411810365533";"4,20075294668108e-05";"5,14521659387509e-06";"FALSE";"norm";"1,84405181442068e-45";"12,9510607719421"
"111";"8533";"8777";"0,48466561515152";"3,24271458169675e-05";"3,32784444161956e-06";"FALSE";"norm";"4,83422943111836e-46";"12,9876384735107"
"112";"8535";"8778";"0,482904208763558";"2,45208764127258e-05";"2,04211353543669e-06";"FALSE";"norm";"7,79329072002503e-46";"13,0795340538025"
"113";"8537";"8779";"0,480978123630616";"2,37637145917857e-05";"2,43166496826453e-06";"FALSE";"norm";"2,67529947990577e-47";"12,9878325462341"
"114";"8539";"8780";"0,475403092956474";"3,09572448078025e-05";"3,88897901882112e-06";"FALSE";"norm";"1,93799743031233e-45";"12,5563807487488"
"115";"8541";"8781";"0,473441840520408";"2,37958696329768e-05";"2,90906139218947e-06";"FALSE";"norm";"1,25366654211348e-43";"12,3159637451172"
"116";"8543";"8782";"0,467761032912371";"2,88821939568876e-05";"4,1566076368123e-06";"FALSE";"norm";"7,50366518961011e-42";"11,9902687072754"
"117";"8545";"8783";"0,462633309932472";"6,10054797162777e-05";"1,28978026297842e-05";"FALSE";"norm";"4,42053190858663e-40";"11,8195991516113"
"118";"8547";"8784";"0,455650960075853";"0,000105227964239402";"3,37739713063886e-05";"FALSE";"norm";"1,8894939920332e-38";"11,2399091720581"
"119";"8549";"8785";"0,451911746206357";"0,000161460891296863";"7,73031650990516e-05";"FALSE";"norm";"3,37752192984699e-38";"11,1129522323608"
"120";"8551";"8786";"0,44645407422579";"0,000559505472482821";"0,000254411155620184";"FALSE";"norm";"1,49480439345392e-36";"10,8425159454346"
"121";"7856";"8105";"0,380056150756116";"0,00130188733274981";"0,0268047336576872";"FALSE";"norm";"1,85569033075899e-11";"23,0805683135986"
"122";"7858";"8106";"0,377712401669492";"0,00128789515279487";"0,0212453139919591";"FALSE";"norm";"6,13501596284901e-11";"23,0579071044922"
"123";"7860";"8107";"0,372380445812247";"0,00160066067766838";"0,024021090841259";"FALSE";"norm";"8,71292559663601e-11";"22,5147762298584"
"124";"7862";"8108";"0,366700650376225";"0,00125072747042406";"0,0179922463813909";"FALSE";"norm";"1,39892966484815e-09";"22,4185314178467"
"125";"7864";"8109";"0,359512571061566";"0,000740270025146513";"0,0128269388658651";"FALSE";"norm";"1,93790517395015e-09";"22,0351314544678"
"126";"7866";"8110";"0,354286353441794";"0,00047328671520737";"0,00921862868381928";"FALSE";"norm";"2,68600625958959e-09";"21,9621467590332"
"127";"7868";"8111";"0,350116678032904";"0,000221673551869699";"0,00724338392954959";"FALSE";"gamma";"3,72491679413209e-09";"22,022439956665"
"128";"7870";"8112";"0,350559404770339";"0,00023410027437696";"0,00747124801225301";"FALSE";"gamma";"1,04184169033574e-09";"22,0827331542969"
"129";"7872";"8113";"0,34889876236232";"0,000240503980996716";"0,00659734267826507";"FALSE";"norm";"3,14857587765216e-09";"21,5364236831665"
"130";"7874";"8114";"0,347569993444166";"0,000211519459243497";"0,00515150942228409";"FALSE";"gamma";"1,95262714527478e-09";"21,3978347778321"
"131";"7876";"8115";"0,342376646496159";"0,000159553960666331";"0,00406499104307921";"FALSE";"gamma";"1,20367329471692e-09";"20,9674673080445"
"132";"7878";"8116";"0,340550294221695";"0,00019266432217013";"0,00435900764829773";"FALSE";"gamma";"1,67175189961207e-09";"20,7280349731446"
"133";"7880";"8117";"0,340722220489077";"0,00021705762713658";"0,00477059057071026";"FALSE";"norm";"5,11242190386337e-09";"20,6953058242798"
"134";"7882";"8118";"0,335821829445937";"0,000138215699031411";"0,00284742923703214";"FALSE";"gamma";"1,42756194314341e-09";"20,6836318969727"
"135";"7884";"8119";"0,333243899299731";"0,000165064374360854";"0,00331225508658459";"FALSE";"gamma";"4,49506382052525e-09";"21,3046665191651"
"136";"3505";"3754";"0,447672458695261";"2,44797457643023e-05";"0,0943944384983859";"FALSE";"norm";"5,81809947870613e-13";"13,8348865509034"
"137";"3507";"3755";"0,448988169537137";"2,51889566169775e-05";"0,0905702339416024";"FALSE";"norm";"8,14247841112963e-13";"13,8436059951783"
"138";"3509";"3756";"0,443705814008598";"2,40078579775833e-05";"0,105088805806554";"FALSE";"norm";"2,98030978660421e-12";"13,9305267333985"
"139";"3511";"3757";"0,438193625962114";"1,56110743210676e-05";"0,0788063425986381";"FALSE";"norm";"1,06517083143078e-11";"13,9368867874145"
"140";"3513";"3758";"0,43607776398056";"1,62233667155012e-05";"0,0898169787953184";"FALSE";"norm";"1,46951272754405e-11";"13,9524385929108"
"141";"3515";"3759";"0,4332317798769";"1,37017302002539e-05";"0,0790611102400851";"FALSE";"norm";"2,13083997132133e-11";"13,947057723999"
"142";"3517";"3760";"0,43124924226082";"1,67189661065286e-05";"0,117497087154773";"FALSE";"norm";"6,96832027699197e-11";"13,6220264434815"
"143";"3519";"3761";"0,429664815137238";"1,98368516761672e-05";"0,168173667860054";"FALSE";"norm";"5,34637380718031e-10";"13,1672344207764"
"144";"3521";"3762";"0,425963973537915";"1,8186222007294e-05";"0,169170134681883";"FALSE";"norm";"1,62256916334937e-09";"13,018590927124"
"145";"3523";"3763";"0,427216065231453";"1,86836069844711e-05";"0,159794922385308";"FALSE";"norm";"4,53721571858473e-10";"13,0673789978027"
"146";"3525";"3764";"0,427621956471015";"2,01458412043732e-05";"0,17426408007497";"FALSE";"norm";"6,15153648275283e-10";"12,9468698501587"
"147";"3527";"3765";"0,428321958298627";"2,16211412950979e-05";"0,185522164296047";"FALSE";"norm";"8,34460043036405e-10";"13,0083980560303"
"148";"3529";"3766";"0,429594342280729";"2,27335263138164e-05";"0,184089052514116";"FALSE";"norm";"1,13254344105902e-09";"13,0699262619018"
"149";"3531";"3767";"0,427397296159517";"2,20385796526291e-05";"0,191103869748765";"FALSE";"norm";"1,60289486751036e-09";"12,9347305297852"
"150";"3533";"3768";"0,426896948878933";"2,41520915010513e-05";"0,226052103854994";"FALSE";"norm";"2,16892415532354e-09";"12,9426035881043"
"151";"431";"680";"0,435847814340587";"3,74426527570448e-09";"2,72249825136048e-08";"FALSE";"norm";"6,40657862081777e-22";"8,47551059722903"
"152";"433";"681";"0,4397866587538";"5,49721334316099e-09";"5,81711887743525e-08";"FALSE";"norm";"2,79668668226757e-22";"9,0380458831787"
"153";"435";"682";"0,444088473528133";"8,06245943506877e-09";"1,22485242280991e-07";"FALSE";"norm";"1,50961694408427e-21";"9,16590023040773"
"154";"437";"683";"0,447958525856332";"1,17797634062729e-08";"2,82891325570999e-07";"FALSE";"norm";"7,61755782657013e-22";"9,5655403137207"
"155";"439";"684";"0,451461538923309";"1,55774809104069e-08";"4,38029646307586e-07";"FALSE";"norm";"1,208232555591e-21";"9,8889241218567"
"156";"441";"685";"0,453892699517706";"2,23481323914703e-08";"1,11123460827085e-06";"FALSE";"norm";"5,52842562523822e-22";"10,080945968628"
"157";"443";"686";"0,456319855810022";"3,25714643847199e-08";"3,13070078148718e-06";"FALSE";"norm";"2,21248322511843e-22";"10,2651066780091"
"158";"445";"687";"0,457379011024449";"3,62274058336588e-08";"3,33619425963311e-06";"FALSE";"norm";"3,51735458759069e-22";"10,3179564476014"
"159";"447";"688";"0,461049632841268";"4,71560297462374e-08";"5,28245320322516e-06";"FALSE";"norm";"1,57565418850875e-22";"10,5876553058625"
"160";"449";"689";"0,463767836830731";"6,70173934917314e-08";"1,37989945438926e-05";"FALSE";"norm";"8,38738611756198e-22";"10,7926063537598"
"161";"451";"690";"0,466888744659511";"8,90297766412425e-08";"2,58199889758601e-05";"FALSE";"norm";"3,7774429966009e-22";"11,4269886016846"
"162";"453";"691";"0,470722957227341";"1,10187628360901e-07";"4,26695663220915e-05";"FALSE";"norm";"3,54705701862947e-24";"11,6706900596619"
"163";"455";"692";"0,475999024982426";"1,3978459383762e-07";"6,81103256949094e-05";"FALSE";"norm";"1,40138155779531e-24";"12,2687611579895"
"164";"457";"693";"0,480870040856277";"1,69866172664589e-07";"7,40949153906843e-05";"FALSE";"norm";"5,87009926454281e-25";"12,5862340927124"
"165";"459";"694";"0,484470088200034";"2,21051634416139e-07";"0,000142145185180259";"FALSE";"norm";"8,35608364138712e-25";"12,6289629936219"
"166";"4997";"5246";"0,286348530451725";"0,0060543288946033";"0,0122378577052923";"FALSE";"norm";"3,31963641637002e-18";"25,3007516860962"
"167";"4999";"5247";"0,285913029866196";"0,00755379624846071";"0,0154494155957102";"FALSE";"norm";"1,39534114563854e-16";"25,3476524353028"
"168";"5001";"5248";"0,283901409297932";"0,00587205607902617";"0,0124422824680846";"FALSE";"norm";"5,7385084774276e-16";"25,3588838577271"
"169";"5003";"5249";"0,283585218153445";"0,00567021796334422";"0,0110329603709193";"FALSE";"norm";"8,14883835942606e-16";"25,2344665527344"
"170";"5005";"5250";"0,283119800544678";"0,00543696048065307";"0,00991343277106613";"FALSE";"norm";"3,85503238743234e-15";"25,1077337265015"
"171";"5007";"5251";"0,283211991399888";"0,00649374361403687";"0,0121721673556111";"FALSE";"norm";"5,41978378225408e-15";"25,1120185852051"
"172";"5009";"5252";"0,283093269435984";"0,00622454302427989";"0,010697918444371";"FALSE";"norm";"2,09797122561111e-14";"24,9758768081665"
"173";"5011";"5253";"0,283228156265356";"0,00609846614301706";"0,00933189920212142";"FALSE";"norm";"2,94220398180095e-14";"24,7698535919189"
"174";"5013";"5254";"0,28229242139149";"0,00568312104784916";"0,00887665756153227";"FALSE";"norm";"4,47460462621444e-14";"24,5278282165527"
"175";"5015";"5255";"0,280690176466778";"0,00374013063514874";"0,00471101642637421";"FALSE";"norm";"5,25587876123989e-13";"24,2036552429199"
"176";"5017";"5256";"0,279414464045659";"0,0025356000577688";"0,00250461012416664";"FALSE";"norm";"7,23946789742214e-13";"24,0784769058227"
"177";"5019";"5257";"0,278835541199936";"0,00196250699853609";"0,001543861132978";"FALSE";"norm";"9,97848171426255e-13";"23,9814071655273"
"178";"5021";"5258";"0,280232879296577";"0,00279538088333354";"0,00245892062363622";"FALSE";"norm";"2,20052364625658e-13";"24,0753488540649"
"179";"5023";"5259";"0,279917247334949";"0,0024397905562643";"0,00204762325283714";"FALSE";"norm";"3,05138976501767e-13";"24,1105995178222"
"180";"5025";"5260";"0,278807360285351";"0,0022612615319126";"0,00213102485514536";"FALSE";"norm";"4,23436436827118e-13";"24,1424322128295"
"181";"76";"325";"1,32630840740035";"1,01471345009077e-13";"3,7e-24";"FALSE";"lnorm";"1,08623370375965e-48";"19,9374731630087"
"182";"78";"326";"1,31427197471025";"1,51357395978037e-13";"3,7e-24";"FALSE";"lnorm";"1,6718572673454e-48";"20,0263360142707"
"183";"80";"327";"1,30714291247198";"1,96436007457267e-13";"3,7e-24";"FALSE";"gamma";"2,58449912088933e-48";"20,0361645966768"
"184";"82";"328";"1,2912152928344";"3,36717417756567e-13";"3,7e-24";"FALSE";"gamma";"1,86206421408613e-46";"20,032176554203"
"185";"84";"329";"1,27228465881973";"4,92726866310104e-13";"3,7e-24";"FALSE";"gamma";"2,85491311064845e-46";"19,9751647859812"
"186";"86";"330";"1,25128835390919";"6,65312746866352e-13";"3,7e-24";"FALSE";"gamma";"4,40067095878878e-46";"19,8437552750111"
"187";"88";"331";"1,23153047795391";"9,52450245928132e-13";"3,7e-24";"FALSE";"gamma";"7,10958515160239e-46";"19,9225629270077"
"188";"90";"332";"1,21199690820646";"1,34818902857901e-12";"4,31661527482535e-24";"FALSE";"gamma";"1,10344106732634e-45";"19,977956622839"
"189";"92";"333";"1,19117756220691";"1,92898382613471e-12";"1,3895661409977e-23";"FALSE";"gamma";"1,72196170835463e-45";"20,1758691817522"
"190";"94";"334";"1,17115322271549";"2,56779397031513e-12";"4,08043371259443e-23";"FALSE";"weibull";"2,79147021865226e-45";"20,1781225800514"
"191";"96";"335";"1,15165414917141";"3,31342321176076e-12";"1,1670334029422e-22";"FALSE";"weibull";"4,3871706279981e-45";"20,1585880219936"
"192";"98";"336";"1,13362545589818";"4,34746086711513e-12";"4,1144250556597e-22";"FALSE";"weibull";"6,93377598915812e-45";"20,0958642363548"
"193";"100";"337";"1,11746638727059";"6,65117072034217e-12";"2,09206814600263e-21";"FALSE";"weibull";"1,1020936177829e-44";"19,943497355096"
"194";"102";"338";"1,10423841717559";"1,13782902470502e-11";"1,50837145757868e-20";"FALSE";"weibull";"1,76183404956545e-44";"19,906244110316"
"195";"104";"339";"1,0883850974614";"1,81666901584675e-11";"7,4772034049404e-20";"FALSE";"weibull";"2,8330145892404e-44";"19,8626299276184"
"196";"8508";"8757";"0,516394272557699";"0,00022526778144144";"0,000505856052865119";"FALSE";"norm";"2,29253178604934e-35";"12,729430437088"
"197";"8510";"8758";"0,517172324889948";"0,000177784384387942";"0,000309147776841918";"FALSE";"norm";"1,53278354798283e-36";"13,0657348632812"
"198";"8512";"8759";"0,517397780329983";"0,000134194958132672";"0,000164945429023009";"FALSE";"norm";"4,99160248286367e-37";"13,2778251171112"
"199";"8514";"8760";"0,518887400638348";"0,000121585109631176";"0,000146428519863156";"FALSE";"norm";"1,6042707612838e-37";"13,554356098175"
"200";"8516";"8761";"0,517685124752609";"0,000102057009764846";"9,78451784314075e-05";"FALSE";"norm";"2,66906915294738e-37";"13,6600453853607"
"201";"8518";"8762";"0,516602085889632";"7,68704673784723e-05";"5,13748889030064e-05";"FALSE";"norm";"4,67522953246814e-37";"13,7323484420776"
"202";"8520";"8763";"0,512836072858468";"8,38399920921901e-05";"5,33265407263717e-05";"FALSE";"norm";"2,65710392099843e-38";"13,4630467891693"
"203";"8522";"8764";"0,50924852895585";"9,18239444025819e-05";"5,41236532300445e-05";"FALSE";"norm";"1,49003339708242e-39";"13,3205409049988"
"204";"8524";"8765";"0,501104799932751";"0,000135857241937367";"7,41834234139517e-05";"FALSE";"norm";"2,21195904619711e-42";"12,9512479305267"
"205";"8526";"8766";"0,492179763781233";"0,00018502527279583";"8,93532328631545e-05";"FALSE";"norm";"1,01919434875947e-43";"12,719928741455"
"206";"8528";"8767";"0,48944615486839";"0,000157265316210615";"6,21336113089727e-05";"FALSE";"norm";"1,77061789412706e-43";"12,5898003578186"
"207";"8530";"8768";"0,489356659303413";"0,000103896485996936";"2,62587311961031e-05";"FALSE";"norm";"3,10195238667498e-43";"12,6696519851685"
"208";"8532";"8769";"0,490381587194055";"7,93836319293627e-05";"1,57332498758132e-05";"FALSE";"norm";"1,32371838221089e-44";"12,7431464195252"
"209";"8534";"8770";"0,49022323949847";"5,49151862366559e-05";"7,4023893799736e-06";"FALSE";"norm";"2,32542542334079e-44";"12,9366779327392"
"210";"8536";"8771";"0,488136262167587";"4,26830676389481e-05";"4,58248809761397e-06";"FALSE";"norm";"4,11771370680767e-44";"12,9581685066224"
"211";"3700";"3949";"0,334635337938848";"1,7769948476483e-05";"0,000782294752626948";"FALSE";"gamma";"1,0490758085659e-13";"14,6716980934143"
"212";"3702";"3950";"0,334298960045654";"2,50228476789911e-05";"0,00139580965183771";"FALSE";"gamma";"3,79001388303177e-13";"14,7331027984619"
"213";"3704";"3951";"0,333207492778609";"2,96774616562205e-05";"0,00160850176151844";"FALSE";"gamma";"1,33726113577176e-12";"14,7568402290344"
"214";"3706";"3952";"0,332817945157743";"3,63424689346088e-05";"0,00208490929401789";"FALSE";"gamma";"4,91879638675424e-12";"14,6811943054199"
"215";"3708";"3953";"0,333469454056464";"3,50488641512944e-05";"0,00188027783635806";"FALSE";"gamma";"2,73108457853236e-12";"14,7989635467529"
"216";"3710";"3954";"0,334004107572467";"4,36023537130017e-05";"0,002486952179522";"FALSE";"gamma";"1,88376003668062e-12";"15,0237007141113"
"217";"3712";"3955";"0,333986751503278";"5,23200657611009e-05";"0,00321612840438161";"FALSE";"gamma";"1,11345385419803e-12";"15,0377631187439"
"218";"3714";"3956";"0,330382151697338";"5,87023904615001e-05";"0,00357748779675089";"FALSE";"gamma";"3,5497847028904e-12";"14,7149076461792"
"219";"3716";"3957";"0,327600079540756";"8,46960188122107e-05";"0,00495770711352534";"FALSE";"gamma";"1,78365720912467e-10";"14,7363023757934"
"220";"3718";"3958";"0,327075244462961";"0,00012490557207862";"0,00856708989340039";"FALSE";"gamma";"4,3062461221351e-11";"14,7105350494385"
"221";"3720";"3959";"0,32494600296239";"0,000137172407899873";"0,00934135044436901";"FALSE";"gamma";"1,38581596857586e-10";"14,7211451530457"
"222";"3722";"3960";"0,324643313396004";"0,000135298397393877";"0,00903722660905332";"FALSE";"gamma";"3,57583030749916e-11";"14,5144777297974"
"223";"3724";"3961";"0,324521750323839";"0,000197330795497358";"0,0149900312004746";"FALSE";"gamma";"2,00477446593868e-11";"14,7696471214295"
"224";"3726";"3962";"0,323551044589846";"0,000337333306942326";"0,0243236059869512";"FALSE";"gamma";"2,74156693278432e-11";"14,640157699585"
"225";"3728";"3963";"0,321270086503458";"0,000262922137151566";"0,0187611707861513";"FALSE";"gamma";"4,37528496680691e-11";"14,5380730628968"
"226";"1398";"1647";"0,417283933711534";"0,00123083117524149";"0,000773149215505156";"FALSE";"weibull";"1,62962018363211e-42";"10,6647207736969"
"227";"1400";"1648";"0,412413167115924";"0,00091885093925552";"0,000351105946636916";"FALSE";"weibull";"8,51084799840427e-41";"10,417573928833"
"228";"1402";"1649";"0,409406055173941";"0,000673134805595071";"0,000172479679281567";"FALSE";"weibull";"1,35925735962293e-40";"10,3631541728973"
"229";"1404";"1650";"0,404129074745434";"0,000412486989663169";"6,14881459220131e-05";"FALSE";"gamma";"2,41526029105912e-40";"10,2580862045288"
"230";"1406";"1651";"0,401408187785257";"0,000306749597283485";"3,09660083459793e-05";"FALSE";"gamma";"1,18556768141995e-41";"10,2106928825378"
"231";"1408";"1652";"0,398326333788979";"0,000324930459880893";"2,55759302739451e-05";"FALSE";"gamma";"1,81190697577221e-41";"10,2403831481934"
"232";"1410";"1653";"0,396837604359798";"0,000328759497392375";"2,25423711833801e-05";"FALSE";"gamma";"8,49759654879806e-43";"10,0887699127198"
"233";"1412";"1654";"0,395655088566375";"0,000507687286376604";"4,10807814531262e-05";"FALSE";"gamma";"1,32298614713837e-42";"10,0843510627746"
"234";"1414";"1655";"0,393193478592683";"0,000355431407831417";"2,09943258264641e-05";"FALSE";"gamma";"2,0748639452167e-42";"9,99380683898928"
"235";"1416";"1656";"0,390272440894791";"0,000367022596719582";"1,894355522016e-05";"FALSE";"gamma";"3,27825240813655e-42";"10,0028734207154"
"236";"1418";"1657";"0,384779682061821";"0,000290960413815348";"1,01295059348811e-05";"FALSE";"gamma";"5,21870860695588e-42";"10,1344847679138"
"237";"1420";"1658";"0,376918317623343";"0,00014448632472861";"2,85534061237899e-06";"FALSE";"gamma";"8,37158233248788e-42";"10,1496243476868"
"238";"1422";"1659";"0,367967328335719";"2,22828694065594e-05";"3,46553759459165e-07";"FALSE";"gamma";"4,896072010061e-40";"10,166894197464"
"239";"1424";"1660";"0,361546060666189";"6,59668657074977e-06";"4,9905550342238e-08";"FALSE";"lnorm";"2,62780231305965e-38";"10,3154430389404"
"240";"1426";"1661";"0,356319154939098";"1,89022051227187e-06";"6,38197913735786e-09";"FALSE";"lnorm";"1,27760808999926e-36";"10,3087861537933"
"241";"4931";"5180";"0,347640550682637";"0,0837855702829142";"0,223761489435672";"TRUE";"NaN";"6,0237700939611e-22";"31,4099378585815"
"242";"4933";"5181";"0,346410750677683";"0,101394896134713";"0,269358287475841";"TRUE";"NaN";"9,00793869255818e-22";"31,2435607910156"
"243";"4935";"5182";"0,340278002634894";"0,08737818498157";"0,246631758658497";"TRUE";"NaN";"1,55140088252643e-20";"31,1468076705932"
"244";"4937";"5183";"0,336088720625912";"0,119561908411703";"0,315491374170433";"TRUE";"NaN";"2,49684836817666e-19";"30,7128105163575"
"245";"4939";"5184";"0,334352732653272";"0,150396336352588";"0,396027036453066";"TRUE";"NaN";"3,87984698774036e-19";"30,416790008545"
"246";"4941";"5185";"0,331846468394961";"0,195994502172211";"0,509343493710344";"TRUE";"NaN";"5,79865623817323e-19";"29,3526382446289"
"247";"4943";"5186";"0,330180381537462";"0,227874292479417";"0,57166721975853";"TRUE";"NaN";"2,71824867069851e-18";"28,8856544494629"
