"","initialIndex","finalIndex","shapiro","ad","normality","trend","outliers","snht","grubbs","pettitt","lanzante","buishandU","buishandRange"
"141","2484","2728","0.129460691516012","0.417458762805489","TRUE","none","TRUE","0","0.0483987126537766","7.3039636814634e-08","2.17869661391341e-10","0","0"
"142","2486","2729","0.12224617064994","0.406367110347674","TRUE","none","TRUE","0","0.0495648069977537","1.18830663415376e-07","4.74316876609588e-10","0","0"
"143","2488","2730","0.10918716803554","0.35942130283292","TRUE","none","TRUE","0","0.050710543989352","1.97239608681196e-07","1.03887847356284e-09","0","0"
"144","2490","2731","0.0940570772175763","0.34209053549622","TRUE","none","TRUE","0","0.0551055625323906","5.49541679274771e-07","4.11103090371311e-09","0","0"
"145","2492","2732","0.265725568869611","0.426311365885691","TRUE","none","TRUE","0","0.0581580539484612","9.04739503384385e-07","8.58420639814741e-09","0","0"
"146","2494","2733","0.312755944095754","0.452061413791631","TRUE","none","TRUE","0","0.0543788180344151","7.92393058079301e-07","8.50232621230528e-09","0","0"
"147","2496","2734","0.26310246215117","0.444878462414749","TRUE","none","TRUE","0","0.0495408883827034","6.6495916621488e-07","7.99124883172474e-09","0","0"
"148","2498","2735","0.169089550516501","0.370197079255754","TRUE","none","TRUE","0","0.0395959513663491","2.75993591279199e-07","3.36317091391918e-09","0","0"
"149","2500","2736","0.382052326280974","0.285655810176487","TRUE","none","TRUE","0","0.641041885414467","1.06887733491603e-07","1.32299686638362e-09","0","0"
"150","2502","2737","0.329384192067922","0.230429618506205","TRUE","none","TRUE","0","0.55867988688185","3.88872577608065e-08","4.90608932028179e-10","0.000333333333333333","0"
"151","8803","9052","7.04066322743006e-19","3.65851575368783e-21","FALSE","decrease","TRUE","0.998333333333333","0","1.63636848703787","0.521824121069072","NaN","NaN"
"152","8805","9053","7.11533180654625e-19","2.28041885691004e-21","FALSE","decrease","TRUE","0.994","0","1.63698568542188","0.521332285776574","NaN","NaN"
"153","8807","9054","8.88480956688497e-19","4.69908654051401e-21","FALSE","decrease","TRUE","0.912666666666667","0","1.77081072847531","0.616464416324459","NaN","NaN"
"154","8809","9055","4.16679034527463e-19","9.45907736882755e-22","FALSE","decrease","TRUE","0.999333333333333","0","1.72166838892574","0.577342919428451","NaN","NaN"
"155","8811","9056","3.92202661841231e-19","5.2939580817685e-22","FALSE","decrease","TRUE","0.998333333333333","0","1.66834290126819","0.538716425689824","NaN","NaN"
"156","8813","9057","4.31366942157382e-19","6.45831507048725e-22","FALSE","decrease","TRUE","0.998333333333333","0","1.67281553247452","0.540540442897591","NaN","NaN"
"157","8815","9058","6.11387196732931e-19","2.86318029740916e-21","FALSE","decrease","TRUE","0.997333333333333","0","1.5664321469801","0.472639437711944","NaN","NaN"
"158","8817","9059","6.95899020092972e-19","4.04796486545662e-21","FALSE","decrease","TRUE","0.997333333333333","0","1.60636735771044","0.494944536161542","NaN","NaN"
"159","8819","9060","8.67458056668887e-19","9.99358138342473e-21","FALSE","decrease","TRUE","0.999333333333333","0","1.76591703409972","0.605874979726893","NaN","NaN"
"160","8821","9061","1.01696596878998e-18","1.5135253401863e-20","FALSE","decrease","TRUE","0.997666666666667","0","1.70556022810695","0.557855772377728","NaN","NaN"
"161","8823","9062","1.33369790171507e-18","4.9802167293071e-20","FALSE","decrease","TRUE","0.998","0","1.78480628903816","0.618909278963082","NaN","NaN"
"162","8825","9063","1.83553454100991e-18","1.77281202816593e-19","FALSE","decrease","TRUE","0.997333333333333","0","1.64983285302315","0.515721882963654","NaN","NaN"
"163","8827","9064","2.41851609929671e-18","5.94697492359068e-19","FALSE","decrease","TRUE","0.996666666666667","0","1.73038733491234","0.571186459385695","NaN","NaN"
"164","8829","9065","2.78066474031971e-18","8.67774579605085e-19","FALSE","decrease","TRUE","0.997666666666667","0","1.74914031817521","0.584002154104382","NaN","NaN"
"165","8831","9066","4.78529121172103e-18","3.54495401368369e-18","FALSE","decrease","TRUE","0.893666666666667","0","1.76927859752918","0.598591734369277","NaN","NaN"
"166","7512","7761","0.000657547097374097","0.0175798721869415","FALSE","none","TRUE","0","0.305063054861443","0.0091242543463176","8.268737057989e-05","NaN","NaN"
"167","7514","7762","0.000417739009572127","0.0113991912268899","FALSE","none","TRUE","0","0.291000056973141","0.0100478681177185","0.000108275451209501","NaN","NaN"
"168","7516","7763","0.00283598302526573","0.0585165392019369","FALSE","none","TRUE","0.00133333333333333","0.218254845831291","0.00442852521861905","3.64157543238872e-05","NaN","NaN"
"169","7518","7764","1.96202719142173e-08","0.00584740380995309","FALSE","none","TRUE","0","1.92569631352058e-08","0.00158138505020563","9.37920372834273e-06","NaN","NaN"
"170","7520","7765","2.42990233110924e-08","0.00404749392732979","FALSE","none","TRUE","0","3.04991465416293e-08","0.000758316680006821","3.82879973370017e-06","NaN","NaN"
"171","7522","7766","1.96878983296394e-08","0.00316273883563496","FALSE","none","TRUE","0","2.7533941793223e-08","0.000745000458593995","4.35462652429582e-06","NaN","NaN"
"172","7524","7767","1.69557788858664e-08","0.000998413166422755","FALSE","none","TRUE","0","7.96907717592887e-08","0.000418912200605287","2.28726897985309e-06","NaN","NaN"
"173","7526","7768","2.85463994810688e-08","0.00142721006284606","FALSE","none","TRUE","0","1.15605009565201e-07","0.000261416997962624","1.40596218549409e-06","NaN","NaN"
"174","7528","7769","3.72593177505415e-08","0.000988961298942833","FALSE","none","TRUE","0","1.79381252074506e-07","0.000180408040566716","9.99508145970541e-07","NaN","NaN"
"175","7530","7770","9.8808152323009e-09","0.000120963321270121","FALSE","none","TRUE","0","7.19201778354162e-07","0.000104462681411814","5.677373806044e-07","NaN","NaN"
"176","7532","7771","6.42846198350068e-09","7.09935069902795e-05","FALSE","none","TRUE","0","6.23148572742593e-07","8.92976803562828e-05","5.415774396403e-07","NaN","NaN"
"177","7534","7772","0.0201821052374501","0.134495347132214","FALSE","increase","TRUE","0.966","0.00259821484565137","1.65464020675458","0.537988255712075","NaN","NaN"
"178","7536","7773","0.0234477236814853","0.115106995826299","FALSE","increase","TRUE","0.389","0.00293053709559787","1.80195867556705","0.648237192421263","NaN","NaN"
"179","7538","7774","0.0293823069196731","0.151603996888942","FALSE","increase","TRUE","0.873666666666667","0.00311961871998667","1.71550895683358","0.5795891582576","NaN","NaN"
"180","7540","7775","0.0300516780780668","0.15288010860277","FALSE","increase","TRUE","0.810333333333333","0.00304843044722392","1.72034128675905","0.582771282892681","NaN","NaN"
"181","9351","9600","1.13077443475794e-12","1.04986521101245e-10","FALSE","none","TRUE","0.0246666666666667","1.35447209004269e-11","0.00574125405373424","0.000139454076206164","NaN","NaN"
"182","9353","9601","8.31722514890226e-13","5.3058910331879e-11","FALSE","none","TRUE","0.0666666666666667","1.03390629391242e-11","0.0119143344693018","0.000329152775642809","NaN","NaN"
"183","9355","9602","3.41764909092854e-13","8.68339291343945e-12","FALSE","none","TRUE","0.242333333333333","5.23137089203374e-12","0.0286461134042932","0.000980879883915378","NaN","NaN"
"184","9357","9603","1.97729319753455e-13","3.47252778527304e-12","FALSE","none","TRUE","0.356","3.42781358853017e-12","0.0652276828580949","0.00283713012645907","NaN","NaN"
"185","9359","9604","1.84093162164034e-13","2.59459770458714e-12","FALSE","none","TRUE","0.278","3.05888647744723e-12","0.095876402638799","0.0131341081668564","NaN","NaN"
"186","9361","9605","2.02750581211934e-13","2.95664038885506e-12","FALSE","none","TRUE","0.268","3.31845662060459e-12","0.0959329281815351","0.0132611624722193","NaN","NaN"
"187","9363","9606","2.03114906101912e-13","2.80188286195569e-12","FALSE","none","TRUE","0.217","3.06110692349648e-12","0.0676982999736199","0.00900201930893607","NaN","NaN"
"188","9365","9607","2.32501906389389e-13","3.82600056380524e-12","FALSE","none","TRUE","0.183666666666667","3.34532401780052e-12","0.0536121306516024","0.00698105097620203","NaN","NaN"
"189","9367","9608","3.11966810218392e-13","9.62298424345016e-12","FALSE","none","TRUE","0.160333333333333","4.03010957938932e-12","0.0317277798794075","0.00392434000600358","NaN","NaN"
"190","9369","9609","2.661287915191e-13","5.94813215088711e-12","FALSE","none","TRUE","0.104333333333333","3.37130323657675e-12","0.0180962326894973","0.00213211341977696","NaN","NaN"
"191","9371","9610","2.18180794245121e-13","8.39199705785091e-12","FALSE","none","TRUE","0.113333333333333","2.42472708578134e-12","0.0184285289935192","0.00218815159506084","NaN","NaN"
"192","9373","9611","2.57648790185679e-13","1.33446313156444e-11","FALSE","none","TRUE","0.082","2.62689869856558e-12","0.009388417176368","0.00105644785708511","NaN","NaN"
"193","9375","9612","1.41734807417389e-13","7.254055249871e-12","FALSE","none","TRUE","0.125333333333333","1.34758870729002e-12","0.0147207317985388","0.00172608915773028","NaN","NaN"
"194","9377","9613","1.16556574815113e-13","5.5239223292177e-12","FALSE","none","TRUE","0.151","1.15774057007911e-12","0.0189445566348311","0.00227514505768655","NaN","NaN"
"195","9379","9614","1.43922088319001e-13","1.05376886993686e-11","FALSE","none","TRUE","0.143","1.20525811553307e-12","0.018328274855412","0.0021939574044218","NaN","NaN"
"196","5109","5358","1.88267787797957e-09","2.28002312109557e-05","FALSE","decrease","TRUE","0.981666666666667","7.34639076238608e-08","1.17520878468448","0.294088644841642","NaN","NaN"
"197","5111","5359","2.07764309624466e-09","2.50116271796599e-05","FALSE","decrease","TRUE","0.967333333333333","7.90377265857956e-08","1.21273248405875","0.309869268622019","NaN","NaN"
"198","5113","5360","1.2932981163824e-09","1.47808034155364e-05","FALSE","decrease","TRUE","0.133","6.14036588242328e-08","1.17944716791067","0.297749277280018","NaN","NaN"
"199","5115","5361","1.15886915309376e-09","3.75617156312739e-05","FALSE","decrease","TRUE","0.998333333333333","3.58746206075011e-08","1.36234648113167","0.375604169461267","NaN","NaN"
"200","5117","5362","1.08188822141612e-09","2.97205398733609e-05","FALSE","decrease","TRUE","0.981","3.76492503839643e-08","1.46840493179817","0.427586982882201","NaN","NaN"
"201","5119","5363","7.32232353264216e-10","1.33980393615391e-05","FALSE","decrease","TRUE","1","3.11053431900632e-08","1.4649200368338","0.42657329656591","NaN","NaN"
"202","5121","5364","7.61602211024306e-10","1.28253551593556e-05","FALSE","decrease","TRUE","0.936666666666667","3.29995710757203e-08","1.48033993552836","0.435160965443098","NaN","NaN"
"203","5123","5365","5.36880522267041e-10","6.95133689191576e-06","FALSE","decrease","TRUE","1","2.7096844767982e-08","1.4642190450147","0.427551002029303","NaN","NaN"
"204","5125","5366","4.40613079477954e-10","4.00865798872015e-06","FALSE","decrease","TRUE","1","2.49207805502749e-08","1.41535102157489","0.404014352871688","NaN","NaN"
"205","5127","5367","3.75756755691768e-10","2.33728782147431e-06","FALSE","decrease","TRUE","1","2.45192133263572e-08","1.45060922871653","0.421791234099214","NaN","NaN"
"206","5129","5368","3.67203102952619e-10","1.88289289510117e-06","FALSE","decrease","TRUE","0.803666666666667","2.41468243178389e-08","1.37640806142087","0.386629752727794","NaN","NaN"
"207","5131","5369","2.09552676613533e-10","8.34413224205379e-07","FALSE","decrease","TRUE","1","1.79501458141829e-08","1.35868766684139","0.37889623047672","NaN","NaN"
"208","5133","5370","2.25274039196952e-10","8.41004814944688e-07","FALSE","decrease","TRUE","1","1.93516862534437e-08","1.47026042321242","0.432816023395739","NaN","NaN"
"209","5135","5371","1.63213500731897e-10","3.82033258102419e-07","FALSE","decrease","TRUE","0.991666666666667","1.64316769080131e-08","1.43790848539839","0.416869255868248","NaN","NaN"
"210","5137","5372","1.87429045171228e-10","4.82154173654487e-07","FALSE","decrease","TRUE","0.902333333333333","1.81178461122755e-08","1.42959998372934","0.412969082469476","NaN","NaN"
"211","3631","3880","3.58406235525885e-17","4.36025734465699e-24","FALSE","increase","TRUE","0.999333333333333","0","1.69996271474004","0.447179797781449","NaN","NaN"
"212","3633","3881","3.3333966337255e-17","3.7e-24","FALSE","increase","TRUE","0.987333333333333","0","1.78784025261703","0.532432738241344","NaN","NaN"
"213","3635","3882","2.36220095361039e-17","3.7e-24","FALSE","increase","TRUE","0.944666666666667","0","1.69495735853345","0.292409663060264","NaN","NaN"
"214","3637","3883","2.12006133587071e-17","3.7e-24","FALSE","increase","TRUE","0.999333333333333","0","1.74329315384547","0.593675346038731","NaN","NaN"
"215","3639","3884","2.15424721103843e-17","3.7e-24","FALSE","increase","TRUE","1","0","1.7444793906411","0.534265433662774","NaN","NaN"
"216","3641","3885","2.56711575371593e-17","3.7e-24","FALSE","increase","TRUE","0.999666666666667","0","1.590784801738","0.415713912740634","NaN","NaN"
"217","3643","3886","3.00167758035031e-17","3.7e-24","FALSE","increase","TRUE","1","0","1.72840868350347","0.498181801308272","NaN","NaN"
"218","3645","3887","2.40170374678983e-17","3.7e-24","FALSE","increase","TRUE","1","0","1.69451876749438","0.474457363317163","NaN","NaN"
"219","3647","3888","2.59212264410747e-17","3.7e-24","FALSE","increase","TRUE","1","0","1.73074856953795","0.501524067561702","NaN","NaN"
"220","3649","3889","2.88680240423046e-17","3.7e-24","FALSE","increase","TRUE","0.999666666666667","0","1.76234022472276","0.539438102048507","NaN","NaN"
"221","3651","3890","3.34435354342416e-17","3.7e-24","FALSE","increase","TRUE","0.998666666666667","0","1.57581760664676","0.40337824935348","NaN","NaN"
"222","3653","3891","4.09088563481087e-17","3.7e-24","FALSE","increase","TRUE","1","0","1.65079613162143","0.417201036165081","NaN","NaN"
"223","3655","3892","4.2518876979559e-17","3.7e-24","FALSE","increase","TRUE","0.999666666666667","0","1.44830645286184","0.284055243872591","NaN","NaN"
"224","3657","3893","4.37158462600316e-17","3.7e-24","FALSE","increase","TRUE","1","0","1.49516569248617","0.300036229604906","NaN","NaN"
"225","3659","3894","4.57121658879672e-17","3.7e-24","FALSE","increase","TRUE","1","2.60902410786912e-14","1.65433773010273","0.393184528498443","NaN","NaN"
"1","6599","6848","2.08952052547364e-09","2.85455710099902e-06","FALSE","decrease","TRUE","0.997333333333333","3.14446289007009e-08","0.806248246792506","0.108898598199593","NaN","NaN"
"2","6601","6849","2.27084274840306e-09","2.97334412543217e-06","FALSE","decrease","TRUE","1","3.37394787663925e-08","0.965895061573375","0.14676995251441","NaN","NaN"
"3","6603","6850","1.9696259453455e-09","2.08228197260767e-06","FALSE","decrease","TRUE","0.999666666666667","3.27448885784065e-08","1.15140295486083","0.200960062959679","NaN","NaN"
"4","6605","6851","1.8589436862805e-09","1.63933057500296e-06","FALSE","decrease","TRUE","0.998666666666667","3.24849100952207e-08","0.984291763238638","0.142212789581069","NaN","NaN"
"5","6607","6852","1.70950063433539e-09","1.17313490136486e-06","FALSE","decrease","TRUE","0.874333333333333","3.25225341102353e-08","1.11190314873621","0.17594396395192","NaN","NaN"
"6","6609","6853","1.09466712777958e-09","5.89177669122839e-07","FALSE","decrease","TRUE","0.998","2.56013645838493e-08","1.06579483139346","0.155202691013649","NaN","NaN"
"7","6611","6854","7.06904130056306e-10","2.32685467665204e-07","FALSE","decrease","TRUE","0.934333333333333","2.18723489320283e-08","1.10457449964879","0.16108948448309","NaN","NaN"
"8","6613","6855","4.04116997544513e-10","8.96248904471776e-08","FALSE","decrease","TRUE","0.996","1.66150133651399e-08","1.10418465043777","0.154283795873245","NaN","NaN"
"9","6615","6856","2.98161199855556e-10","3.68608304091067e-08","FALSE","decrease","TRUE","0.987333333333333","1.52449262103005e-08","1.13500635959323","0.157006500593145","NaN","NaN"
"10","6617","6857","4.18520641523526e-10","6.24250179191134e-08","FALSE","decrease","TRUE","0.109666666666667","1.83009341014895e-08","0.930001556387079","0.0937386457613845","NaN","NaN"
"11","6619","6858","1.9299415337688e-10","8.47865986051026e-08","FALSE","decrease","TRUE","0.957666666666667","6.9462100515949e-09","0.945877480633581","0.0909778271103162","NaN","NaN"
"12","6621","6859","1.11654563005709e-10","5.28986766004785e-08","FALSE","decrease","TRUE","0.247","4.64622162965611e-09","0.964255543636144","0.0883825015953746","NaN","NaN"
"13","6623","6860","6.66680698050365e-11","8.28704083562484e-08","FALSE","decrease","TRUE","0.996","1.88769599951399e-09","0.603386472580378","0.0254481903822493","NaN","NaN"
"14","6625","6861","5.24463875828033e-11","3.70020227551491e-08","FALSE","decrease","TRUE","0.992","1.74613079551023e-09","0.618351914589122","0.0234148848105606","NaN","NaN"
"15","6627","6862","7.61328113051212e-11","4.38981216145933e-08","FALSE","decrease","TRUE","0.818","2.48066012176196e-09","0.823848398105516","0.0430478933109189","NaN","NaN"
"16","7852","8101","2.68309666412064e-08","9.58911602192404e-07","FALSE","none","TRUE","0.0123333333333333","5.09812414506428e-07","0.0282001434587198","0.000465018379607279","NaN","NaN"
"17","7854","8102","3.15791350485869e-08","1.26973584054024e-06","FALSE","none","TRUE","0.012","5.67448826260808e-07","0.030295398767702","0.000446295689902552","NaN","NaN"
"18","7856","8103","4.38672970701627e-08","1.10679003506799e-06","FALSE","none","TRUE","0.00733333333333333","7.89945540091708e-07","0.0185679978034508","0.000172330649988001","NaN","NaN"
"19","7858","8104","5.04524304423508e-08","1.39189067241348e-06","FALSE","none","TRUE","0.01","8.19567523180353e-07","0.0205342593526689","0.000166854207593996","NaN","NaN"
"20","7860","8105","4.36567686896672e-08","1.07101172157693e-06","FALSE","none","TRUE","0.00633333333333333","7.19617027300501e-07","0.0368858319533441","0.000364729702646832","NaN","NaN"
"21","7862","8106","2.17336900713045e-08","9.84737944665892e-07","FALSE","none","TRUE","0.005","4.2517856013724e-07","0.0649874171926928","0.000806095761131554","NaN","NaN"
"22","7864","8107","1.66271289662827e-08","5.99354241660321e-07","FALSE","none","TRUE","0.00166666666666667","3.63710484840851e-07","0.095783109878611","0.000511928630037311","NaN","NaN"
"23","7866","8108","1.69664890706306e-08","5.45845671231526e-07","FALSE","none","TRUE","0.00133333333333333","3.4802689929947e-07","0.0778410818899587","0.000392919107401424","NaN","NaN"
