"";"initialIndex";"finalIndex";"shapiro";"ad";"normality";"correlation";"cortext";"kendall";"spearman";"pearson"
"17";"4109";"4208";"0,0118339041889981";"0,0218588200022865";"FALSE";"FALSE";"NoCorrelated";"0,185858585858586";"0,285376537653765";"NaN"
"18";"4111";"4209";"0,00868683260066431";"0,0153804850049994";"FALSE";"FALSE";"NoCorrelated";"0,168006596578025";"0,257365491651206";"NaN"
"19";"4113";"4210";"0,00437786421388603";"0,00647634290551897";"FALSE";"FALSE";"NoCorrelated";"0,153797601514833";"0,237444931112089";"NaN"
"20";"4115";"4211";"0,00231434514683418";"0,00288505076376505";"FALSE";"FALSE";"NoCorrelated";"0,132731958762887";"0,206869345676415";"NaN"
"21";"4117";"4212";"0,00203120866964402";"0,00226983497880964";"FALSE";"FALSE";"NoCorrelated";"0,104385964912281";"0,162249050461205";"NaN"
"22";"4119";"4213";"0,00161156810939575";"0,00174785902597089";"FALSE";"FALSE";"NoCorrelated";"0,0727883538633818";"0,115383538633819";"NaN"
"23";"4121";"4214";"0,00139770715037113";"0,00168636049385779";"FALSE";"FALSE";"NoCorrelated";"0,0318005033173187";"0,0519669111006755";"NaN"
"24";"4123";"4215";"0,00129540466559395";"0,00130530414074199";"FALSE";"FALSE";"NoCorrelated";"0,00514258999532492";"0,0122049476291367";"NaN"
"25";"4125";"4216";"0,000645873252157302";"0,000535343275358655";"FALSE";"FALSE";"NoCorrelated";"-0,0253225035833731";"-0,0344774440146109";"NaN"
"26";"4127";"4217";"0,000317720291379221";"0,000190599444396407";"FALSE";"FALSE";"NoCorrelated";"-0,054945054945055";"-0,0787227265488135";"NaN"
"27";"4129";"4218";"0,000197317771081957";"8,36198674246369e-05";"FALSE";"FALSE";"NoCorrelated";"-0,064669163545568";"-0,0958883812816397";"NaN"
"28";"4131";"4219";"8,28729242549206e-05";"1,76237424482293e-05";"FALSE";"FALSE";"NoCorrelated";"-0,0771195097037794";"-0,112717058222676";"NaN"
"29";"4133";"4220";"6,59345410616861e-05";"1,18596274880136e-05";"FALSE";"FALSE";"NoCorrelated";"-0,0956112852664577";"-0,1333168961995";"NaN"
"30";"4135";"4221";"7,15056240196783e-05";"9,99235946923135e-06";"FALSE";"FALSE";"NoCorrelated";"-0,109863672814755";"-0,148264926733251";"NaN"
"31";"9280";"9380";"1,15077438507419e-08";"8,36493726060544e-08";"FALSE";"FALSE";"NoCorrelated";"0,127524752475248";"0,185602795573675";"NaN"
"32";"9282";"9381";"1,45793358950952e-08";"8,0251000489664e-08";"FALSE";"FALSE";"NoCorrelated";"0,156767676767677";"0,224506450645065";"NaN"
"33";"9284";"9382";"2,54198431173663e-08";"2,57073069265123e-07";"FALSE";"FALSE";"NoCorrelated";"0,155225726654298";"0,222374768089054";"NaN"
"34";"9286";"9383";"3,3056134775748e-08";"4,32422879956414e-07";"FALSE";"FALSE";"NoCorrelated";"0,153797601514833";"0,222475119382336";"NaN"
"35";"9288";"9384";"2,25746734251039e-08";"2,50584614422873e-07";"FALSE";"FALSE";"NoCorrelated";"0,14733676975945";"0,212142331159268";"NaN"
"36";"9290";"9385";"3,37027781865975e-08";"5,83337523440762e-07";"FALSE";"FALSE";"NoCorrelated";"0,145175438596491";"0,208817145957678";"NaN"
"37";"9292";"9386";"4,30255841533094e-08";"8,12694080145078e-07";"FALSE";"FALSE";"NoCorrelated";"0,138185890257559";"0,199230123180291";"NaN"
"38";"9294";"9387";"6,42292679561556e-09";"7,79320872516654e-08";"FALSE";"FALSE";"NoCorrelated";"0,121024937085335";"0,176100856121085";"NaN"
"39";"9296";"9388";"8,62360932987101e-09";"1,35258456428872e-07";"FALSE";"FALSE";"NoCorrelated";"0,124824684431978";"0,1825818387992";"NaN"
"40";"9298";"9389";"5,45159096976631e-09";"4,413217600874e-08";"FALSE";"FALSE";"NoCorrelated";"0,107023411371237";"0,15695945008708";"NaN"
"41";"9300";"9390";"5,30521599306377e-09";"3,2139916287026e-08";"FALSE";"FALSE";"NoCorrelated";"0,0954822954822955";"0,141041567128524";"NaN"
"42";"9302";"9391";"6,84428316547717e-09";"5,04826596698772e-08";"FALSE";"FALSE";"NoCorrelated";"0,0921348314606742";"0,135992097789851";"NaN"
"43";"9304";"9392";"8,91524649358966e-09";"7,961640453938e-08";"FALSE";"FALSE";"NoCorrelated";"0,0960163432073545";"0,141096356826694";"NaN"
"44";"9306";"9393";"5,44469966548011e-09";"5,43707234369653e-08";"FALSE";"FALSE";"NoCorrelated";"0,0815047021943574";"0,119351202845972";"NaN"
"45";"9308";"9394";"6,69800221557902e-09";"4,7437704776591e-08";"FALSE";"FALSE";"NoCorrelated";"0,0430366212242716";"0,064008165050667";"NaN"
"46";"3082";"3182";"0,00152118841745881";"0,00253767099430943";"FALSE";"FALSE";"NoCorrelated";"0,131485148514851";"0,213919627256843";"NaN"
"47";"3084";"3183";"0,00130801096007073";"0,00199118635450098";"FALSE";"FALSE";"NoCorrelated";"0,126868686868687";"0,207032703270327";"NaN"
"48";"3086";"3184";"0,000577807160453478";"0,000595336320748144";"FALSE";"FALSE";"NoCorrelated";"0,110286538857967";"0,184613481756339";"NaN"
"49";"3088";"3185";"0,000338768283058613";"0,000282558338988899";"FALSE";"FALSE";"NoCorrelated";"0,100357668840732";"0,170272045087951";"NaN"
"50";"3090";"3186";"0,000459405084602525";"0,000432078337403993";"FALSE";"FALSE";"NoCorrelated";"0,106529209621993";"0,178729223648222";"NaN"
"51";"3092";"3187";"0,000605658813462259";"0,000561421775207254";"FALSE";"FALSE";"NoCorrelated";"0,0960526315789473";"0,162357569180684";"NaN"
"52";"3094";"3188";"0,000852235125576157";"0,000725023611794472";"FALSE";"FALSE";"NoCorrelated";"0,0633818589025756";"0,113871780515118";"NaN"
"53";"3096";"3189";"0,000715169566362434";"0,000713042361563772";"FALSE";"FALSE";"NoCorrelated";"0,0606268588423702";"0,111122349456345";"NaN"
"54";"3098";"3190";"0,0013975116417816";"0,00179212114221953";"FALSE";"FALSE";"NoCorrelated";"0,0551659654043946";"0,105293784130584";"NaN"
"55";"3100";"3191";"0,00401339692328812";"0,0055894000878486";"FALSE";"FALSE";"NoCorrelated";"0,0578117534639274";"0,110722377202041";"NaN"
"56";"3102";"3192";"0,00570240712556525";"0,00613062995235334";"FALSE";"FALSE";"NoCorrelated";"0,0437118437118437";"0,0868768912247173";"NaN"
"57";"3104";"3193";"0,00683058396023945";"0,00902795453784775";"FALSE";"FALSE";"NoCorrelated";"0,0227215980024969";"0,056772441042104";"NaN"
"58";"3106";"3194";"0,00598294670881995";"0,00956265526284501";"FALSE";"FALSE";"NoCorrelated";"-0,00357507660878447";"0,0153387810691181";"NaN"
"59";"3108";"3195";"0,00938958516561016";"0,0108927756309521";"FALSE";"FALSE";"NoCorrelated";"-0,0491118077324974";"-0,0551054911767814";"NaN"
"60";"3110";"3196";"0,00493080120975726";"0,00495835509514038";"FALSE";"FALSE";"NoCorrelated";"-0,0590751136059877";"-0,0694576073485456";"NaN"
"61";"4008";"4108";"0,00306538008149458";"0,00266917972556446";"FALSE";"FALSE";"NoCorrelated";"0,0118811881188119";"-0,0212696563774024";"NaN"
"62";"4010";"4109";"0,00251823256146084";"0,00186343207722885";"FALSE";"FALSE";"NoCorrelated";"0,0153535353535354";"-0,0187458745874587";"NaN"
"63";"4012";"4110";"0,0019891492300278";"0,00126355961168849";"FALSE";"FALSE";"NoCorrelated";"0,0187590187590188";"-0,0198144712430427";"NaN"
"64";"4014";"4111";"0,00207717098889303";"0,00118732152709053";"FALSE";"FALSE";"NoCorrelated";"0,00357668840732169";"-0,0387570210839725";"NaN"
"65";"4016";"4112";"0,00532599179563703";"0,00480812307208094";"FALSE";"FALSE";"NoCorrelated";"-0,00343642611683849";"-0,0479697033452556";"NaN"
"66";"4018";"4113";"0,00693287782399152";"0,00700077293519984";"FALSE";"FALSE";"NoCorrelated";"-0,00175438596491228";"-0,047680412371134";"NaN"
"67";"4020";"4114";"0,0134958953787016";"0,0147032458401584";"FALSE";"FALSE";"NoCorrelated";"-0,0167973124300112";"-0,0697368421052632";"NaN"
"68";"4022";"4115";"0,0167729569179167";"0,0161160621186037";"FALSE";"FALSE";"NoCorrelated";"-0,0354609929078014";"-0,0967308456453419";"NaN"
"69";"4024";"4116";"0,0288376659905016";"0,03075605276601";"FALSE";"FALSE";"NoCorrelated";"-0,0495558672276765";"-0,12030378084808";"NaN"
"70";"4026";"4117";"0,058805898244987";"0,0649219864239622";"TRUE";"FALSE";"NoCorrelated";"-0,0496894409937888";"-0,118443968373842";"-0,106325038797768"
"71";"4028";"4118";"0,0204141853943619";"0,03905497700943";"FALSE";"FALSE";"NoCorrelated";"-0,0598290598290598";"-0,129988851727982";"NaN"
"72";"4030";"4119";"0,0399608103904113";"0,0723135276029655";"FALSE";"FALSE";"NoCorrelated";"-0,0591760299625468";"-0,124072930814504";"NaN"
"73";"4032";"4120";"0,0654132942005444";"0,134076473092538";"TRUE";"FALSE";"NoCorrelated";"-0,0648621041879469";"-0,130881852230167";"-0,112255437084781"
"74";"4034";"4121";"0,0822951041828681";"0,151298622884818";"TRUE";"FALSE";"NoCorrelated";"-0,120167189132706";"-0,217885949772815";"-0,198218528489987"
"75";"4036";"4122";"0,114958701741784";"0,153539495862929";"TRUE";"FALSE";"NoCorrelated";"-0,144613739641807";"-0,257253772690822";"-0,232941532155554"
"76";"344";"444";"0,872153588559038";"0,960803294907483";"TRUE";"FALSE";"NoCorrelated";"0,0273267326732673";"0,0423412929528247";"0,0265189190210133"
"77";"346";"445";"0,799455095199746";"0,892919418080168";"TRUE";"FALSE";"NoCorrelated";"0,0214141414141414";"0,0353315331533153";"0,0162774502907789"
"78";"348";"446";"0,567286574903604";"0,705063812556616";"TRUE";"FALSE";"NoCorrelated";"0,033601319315605";"0,0544836116264688";"0,0302477319384671"
"79";"350";"447";"0,517983141387388";"0,654951253457053";"TRUE";"FALSE";"NoCorrelated";"0,0359772775089417";"0,0578326925896882";"0,0254599265512142"
"80";"352";"448";"0,532044742489211";"0,636078471439159";"TRUE";"FALSE";"NoCorrelated";"0,0420962199312715";"0,0692457395329266";"0,027648415332196"
"81";"354";"449";"0,481737251490186";"0,519809910586227";"TRUE";"FALSE";"NoCorrelated";"0,037280701754386";"0,0628865979381443";"0,0224487065072902"
"82";"356";"450";"0,434344143170887";"0,43554826024603";"TRUE";"FALSE";"NoCorrelated";"0,032474804031355";"0,0559910414333707";"0,01608070154513"
"83";"358";"451";"0,435750804845035";"0,50388902047113";"TRUE";"FALSE";"NoCorrelated";"0,0167009837565774";"0,0337318932196655";"-0,00144154521396016"
"84";"360";"452";"0,457616224030684";"0,538074844045485";"TRUE";"FALSE";"NoCorrelated";"0,00841514726507714";"0,0203366058906031";"0,00820742648451485"
"85";"362";"453";"0,485824094838025";"0,622272875171567";"TRUE";"FALSE";"NoCorrelated";"0,0324892498805542";"0,0557464975417289";"0,0400863565888419"
"86";"364";"454";"0,485530502573234";"0,598329867006926";"TRUE";"FALSE";"NoCorrelated";"0,0451770451770452";"0,0742315655359134";"0,0502916838578395"
"87";"366";"455";"0,460550730311573";"0,557523495428231";"TRUE";"FALSE";"NoCorrelated";"0,0506866416978777";"0,0796065357863111";"0,0530806802193119"
"88";"368";"456";"0,536471811736722";"0,722025420367285";"TRUE";"FALSE";"NoCorrelated";"0,0500510725229826";"0,0818692543411645";"0,0553650127550184"
"89";"370";"457";"0,505818354319333";"0,66636786025763";"TRUE";"FALSE";"NoCorrelated";"0,0553814002089864";"0,0885139656933535";"0,0577354333714493"
"90";"372";"458";"0,520779656178421";"0,690268899170888";"TRUE";"FALSE";"NoCorrelated";"0,0585404971932638";"0,0937887293139899";"0,0629044872328316"
"91";"4858";"4958";"0,000195025493278893";"0,00452397471958789";"FALSE";"FALSE";"NoCorrelated";"0,191683168316832";"0,305334886429819";"NaN"
"92";"4860";"4959";"0,000145059197374161";"0,00332494212914114";"FALSE";"FALSE";"NoCorrelated";"0,178181818181818";"0,283408340834083";"NaN"
"93";"4862";"4960";"0,000109186510705689";"0,00379301854089347";"FALSE";"FALSE";"NoCorrelated";"0,171717171717172";"0,272022263450835";"NaN"
"94";"4864";"4961";"0,000104438839819975";"0,00321796979385974";"FALSE";"FALSE";"NoCorrelated";"0,160950978329476";"0,257770212114837";"NaN"
"95";"4866";"4962";"9,30389429083071e-05";"0,00275222659366985";"FALSE";"FALSE";"NoCorrelated";"0,155068728522337";"0,250473385230381";"NaN"
"96";"4868";"4963";"0,000174383052280013";"0,0053047232044536";"FALSE";"FALSE";"NoCorrelated";"0,154824561403509";"0,249118285404232";"NaN"
"97";"4870";"4964";"0,000101167298489292";"0,00205418567767167";"FALSE";"FALSE";"NoCorrelated";"0,18521836506159";"0,297256438969765";"NaN"
"98";"4872";"4965";"8,33196134279104e-05";"0,00132909369314507";"FALSE";"FALSE";"NoCorrelated";"0,175474719743766";"0,283690351479247";"NaN"
"99";"4874";"4966";"5,45583461730915e-05";"0,00151731249517024";"FALSE";"FALSE";"NoCorrelated";"0,143992519869098";"0,238787263883501";"NaN"
"100";"4876";"4967";"4,16160779617812e-05";"0,00191817576363544";"FALSE";"FALSE";"NoCorrelated";"0,118490205446727";"0,201362452414346";"NaN"
"101";"4878";"4968";"2,324756486401e-05";"0,000894209541322104";"FALSE";"FALSE";"NoCorrelated";"0,124297924297924";"0,208695652173913";"NaN"
"102";"4880";"4969";"2,49383661331706e-05";"0,000597605552131449";"FALSE";"FALSE";"NoCorrelated";"0,124094881398252";"0,21065152076388";"NaN"
"103";"4882";"4970";"1,5181324355577e-05";"0,000381913217148552";"FALSE";"FALSE";"NoCorrelated";"0,117466802860061";"0,198621041879469";"NaN"
"104";"4884";"4971";"0,00259967537895116";"0,00739073123195488";"FALSE";"FALSE";"NoCorrelated";"0,100835945663532";"0,173857912718819";"NaN"
"105";"4886";"4972";"0,00342050571980207";"0,0169669728296614";"FALSE";"FALSE";"NoCorrelated";"0,109863672814755";"0,18528103812787";"NaN"
"106";"8056";"8156";"0,00323122037437034";"0,00119977886002034";"FALSE";"TRUE";"YesCorrelated";"0,393663366336634";"0,545591147350029";"NaN"
"107";"8058";"8157";"0,00450116556797151";"0,00187919137347789";"FALSE";"TRUE";"YesCorrelated";"0,385858585858586";"0,538073807380738";"NaN"
"108";"8060";"8158";"0,00557859134376671";"0,00252719675872081";"FALSE";"TRUE";"YesCorrelated";"0,360544217687075";"0,503339517625232";"NaN"
"109";"8062";"8159";"0,00702148965599189";"0,00381878490348938";"FALSE";"FALSE";"NoCorrelated";"0,357458447296444";"0,498218031354997";"NaN"
"110";"8064";"8160";"0,00906294925576192";"0,00555459014211845";"FALSE";"TRUE";"YesCorrelated";"0,371993127147766";"0,513281085630128";"NaN"
"111";"8066";"8161";"0,00346407420312745";"0,00207959619292271";"FALSE";"TRUE";"YesCorrelated";"0,389473684210526";"0,535037981551818";"NaN"
"112";"8068";"8162";"0,00180606747740487";"0,00104770930459656";"FALSE";"TRUE";"YesCorrelated";"0,407838745800672";"0,556900895856663";"NaN"
"113";"8070";"8163";"0,00260632860461584";"0,00183153433486967";"FALSE";"TRUE";"YesCorrelated";"0,40928849233585";"0,561969439728353";"NaN"
"114";"8072";"8164";"0,000649547688738064";"0,000475174236777581";"FALSE";"TRUE";"YesCorrelated";"0,417952314165498";"0,572498582554982";"NaN"
"115";"8074";"8165";"0,00156360371753209";"6,6466206245041e-05";"FALSE";"TRUE";"YesCorrelated";"0,459627329192547";"0,630951096589245";"NaN"
"116";"8076";"8166";"0,00229091887400601";"0,000135874474110969";"FALSE";"TRUE";"YesCorrelated";"0,461782661782662";"0,633667781493868";"NaN"
"117";"8078";"8167";"0,000933991654932494";"7,86690046241982e-05";"FALSE";"TRUE";"YesCorrelated";"0,466666666666667";"0,64114088159032";"NaN"
"118";"8080";"8168";"0,00164954951351842";"0,000201966597266401";"FALSE";"TRUE";"YesCorrelated";"0,460674157303371";"0,636074225400068";"NaN"
"119";"8082";"8169";"0,00320114309870531";"0,000593782627699343";"FALSE";"TRUE";"YesCorrelated";"0,464472309299896";"0,64059032792082";"NaN"
"120";"8084";"8170";"0,0061531375689971";"0,00181504352624889";"FALSE";"TRUE";"YesCorrelated";"0,463779738037958";"0,638568929066122";"NaN"
"121";"246";"346";"6,142030906106e-10";"2,89751855129936e-07";"FALSE";"FALSE";"NoCorrelated";"0,31049504950495";"0,436901572510192";"NaN"
"122";"248";"347";"3,58503729539734e-10";"2,71253464340448e-07";"FALSE";"FALSE";"NoCorrelated";"0,296969696969697";"0,422082208220822";"NaN"
"123";"250";"348";"2,51613036100784e-10";"8,04582048909277e-08";"FALSE";"FALSE";"NoCorrelated";"0,276437847866419";"0,394978354978355";"NaN"
"124";"252";"349";"1,75114819775732e-10";"2,74010123346263e-08";"FALSE";"FALSE";"NoCorrelated";"0,258994319377235";"0,372517516847414";"NaN"
"125";"254";"350";"1,67477187636918e-10";"1,69075251430629e-08";"FALSE";"FALSE";"NoCorrelated";"0,252577319587629";"0,36363875447086";"NaN"
"126";"256";"351";"1,76031599567013e-10";"1,28275442624879e-08";"FALSE";"FALSE";"NoCorrelated";"0,219736842105263";"0,317254476397179";"NaN"
"127";"258";"352";"7,14447573933414e-11";"2,02246141780535e-09";"FALSE";"FALSE";"NoCorrelated";"0,192833146696529";"0,280137178051512";"NaN"
"128";"260";"353";"2,27752479485851e-11";"5,96425718147528e-10";"FALSE";"FALSE";"NoCorrelated";"0,163578128574697";"0,23878192392443";"NaN"
"129";"262";"354";"1,16788860869134e-11";"2,11795502932002e-10";"FALSE";"FALSE";"NoCorrelated";"0,128564749883123";"0,19034048521381";"NaN"
"130";"264";"355";"3,85466891372404e-12";"1,65495456994986e-11";"FALSE";"FALSE";"NoCorrelated";"0,095078834209269";"0,141269670021423";"NaN"
"131";"266";"356";"2,47488710025083e-12";"3,00262733536942e-12";"FALSE";"FALSE";"NoCorrelated";"0,0652014652014652";"0,0992514731645166";"NaN"
"132";"268";"357";"2,34579090857131e-12";"1,45409568580473e-12";"FALSE";"FALSE";"NoCorrelated";"0,0387016229712859";"0,0566901263530477";"NaN"
"133";"270";"358";"1,29340397543391e-12";"3,59566072204181e-13";"FALSE";"FALSE";"NoCorrelated";"0,00612870275791624";"0,00769492679605039";"NaN"
"134";"272";"359";"1,08821964623995e-12";"1,40229370739504e-13";"FALSE";"FALSE";"NoCorrelated";"-0,0156739811912226";"-0,0253073156986369";"NaN"
"135";"274";"360";"1,2542434686495e-12";"1,38846169526131e-13";"FALSE";"FALSE";"NoCorrelated";"-0,0200481154771451";"-0,0312932857038711";"NaN"
"136";"8035";"8135";"4,52034076850909e-06";"6,2794195682337e-06";"FALSE";"FALSE";"NoCorrelated";"0,209504950495049";"0,297949912638323";"NaN"
"137";"8037";"8136";"6,96111916817656e-06";"4,63720120265365e-06";"FALSE";"FALSE";"NoCorrelated";"0,225858585858586";"0,318247824782478";"NaN"
"138";"8039";"8137";"1,39518969444368e-05";"4,45846999557694e-06";"FALSE";"FALSE";"NoCorrelated";"0,236446093588951";"0,333667285095857";"NaN"
"139";"8041";"8138";"2,37902666796946e-05";"6,37081050133463e-06";"FALSE";"FALSE";"NoCorrelated";"0,249316221333894";"0,35103188416885";"NaN"
"140";"8043";"8139";"2,17582910692325e-05";"5,11595157254031e-06";"FALSE";"FALSE";"NoCorrelated";"0,269759450171821";"0,379536608457816";"NaN"
"141";"8045";"8140";"4,99255844174856e-05";"1,42128259523841e-05";"FALSE";"FALSE";"NoCorrelated";"0,28640350877193";"0,402970699945741";"NaN"
"142";"8047";"8141";"0,000104753171882503";"1,95951042211497e-05";"FALSE";"FALSE";"NoCorrelated";"0,301679731243001";"0,423250279955207";"NaN"
"143";"8049";"8142";"7,05459509587243e-05";"4,61076794315449e-06";"FALSE";"FALSE";"NoCorrelated";"0,298101121024937";"0,418589025755879";"NaN"
"144";"8051";"8143";"0,000135537638443307";"9,3282627812443e-06";"FALSE";"FALSE";"NoCorrelated";"0,32398316970547";"0,448703410820328";"NaN"
"145";"8053";"8144";"0,000291872181888329";"2,71968434465955e-05";"FALSE";"FALSE";"NoCorrelated";"0,335881509794553";"0,466609127198187";"NaN"
"146";"8055";"8145";"0,000668800769213641";"0,000121880844428483";"FALSE";"FALSE";"NoCorrelated";"0,358730158730159";"0,494362159579551";"NaN"
"147";"8057";"8146";"0,00145493997738283";"0,000439094017978602";"FALSE";"TRUE";"YesCorrelated";"0,363795255930087";"0,502638185784253";"NaN"
"148";"8059";"8147";"0,00279378118580558";"0,00129072952912153";"FALSE";"TRUE";"YesCorrelated";"0,36976506639428";"0,511559414368403";"NaN"
"149";"8061";"8148";"0,0051493225758635";"0,00279685923462133";"FALSE";"TRUE";"YesCorrelated";"0,383490073145246";"0,529217005389032";"NaN"
"150";"8063";"8149";"0,00668747809518159";"0,00330510526222559";"FALSE";"TRUE";"YesCorrelated";"0,395348837209302";"0,545071808704527";"NaN"
"151";"4778";"4878";"0,0930983545264726";"0,123171496772722";"TRUE";"FALSE";"NoCorrelated";"0,0312871287128713";"0,0563075131042516";"0,102240148431215"
