"";"initialIndex";"finalIndex";"shapiro";"ad";"normality";"correlation";"cortext";"kendall";"spearman";"pearson"
"508";"8546";"9136";"6,50689919918572e-19";"7,74036365775125e-07";"FALSE";"TRUE";"YesCorrelated";"0,48996529868938";"0,670638075484071";"NaN"
"509";"8548";"9137";"5,83415986690001e-19";"7,02461437562346e-07";"FALSE";"TRUE";"YesCorrelated";"0,48627665390924";"0,666537704717842";"NaN"
"510";"8550";"9138";"4,7761477002533e-19";"5,04001141037461e-07";"FALSE";"TRUE";"YesCorrelated";"0,483443632121779";"0,66336608137543";"NaN"
"511";"8552";"9139";"3,79647183570973e-19";"3,45329569694142e-07";"FALSE";"TRUE";"YesCorrelated";"0,480049600760236";"0,65970553685417";"NaN"
"512";"8554";"9140";"2,84907073847813e-19";"2,0083012220968e-07";"FALSE";"TRUE";"YesCorrelated";"0,476658662371868";"0,656072654015237";"NaN"
"513";"8556";"9141";"2,43730572256607e-19";"1,71777887258299e-07";"FALSE";"TRUE";"YesCorrelated";"0,473527610046381";"0,652717725688986";"NaN"
"514";"8558";"9142";"2,36340218292094e-19";"1,65907877156955e-07";"FALSE";"TRUE";"YesCorrelated";"0,471268001404988";"0,650062816856496";"NaN"
"515";"8560";"9143";"2,45055451292731e-19";"1,96826713090011e-07";"FALSE";"TRUE";"YesCorrelated";"0,466634554383327";"0,644594141104867";"NaN"
"516";"8562";"9144";"2,79948359332821e-19";"1,96484146805473e-07";"FALSE";"TRUE";"YesCorrelated";"0,459591047608943";"0,634916403498551";"NaN"
"517";"8564";"9145";"2,43335811891327e-19";"1,57090515235769e-07";"FALSE";"TRUE";"YesCorrelated";"0,455991861407338";"0,630962635253676";"NaN"
"518";"8566";"9146";"2,18519142280543e-19";"1,16539099533122e-07";"FALSE";"TRUE";"YesCorrelated";"0,452572852988308";"0,627404605981694";"NaN"
"519";"8568";"9147";"1,83772317323689e-19";"7,50947915773097e-08";"FALSE";"TRUE";"YesCorrelated";"0,449812399499732";"0,624638660310094";"NaN"
"520";"8570";"9148";"1,85823971729707e-19";"8,55192850363748e-08";"FALSE";"TRUE";"YesCorrelated";"0,447454446575948";"0,621787499853172";"NaN"
"521";"8572";"9149";"1,79554464481668e-19";"8,46631575009792e-08";"FALSE";"TRUE";"YesCorrelated";"0,444327838179823";"0,617960342138627";"NaN"
"522";"8574";"9150";"8,99255213732727e-20";"3,53283131172766e-08";"FALSE";"TRUE";"YesCorrelated";"0,439834873868669";"0,61296192322377";"NaN"
"523";"8576";"9151";"6,98006658765871e-20";"2,18914018987976e-08";"FALSE";"TRUE";"YesCorrelated";"0,434891304347826";"0,60751770778389";"NaN"
"524";"8578";"9152";"5,73639013820283e-20";"1,40789371728654e-08";"FALSE";"TRUE";"YesCorrelated";"0,431310407514013";"0,603368302782407";"NaN"
"525";"8580";"9153";"4,71606226001099e-20";"8,66782513453679e-09";"FALSE";"TRUE";"YesCorrelated";"0,428024153091194";"0,599845176559795";"NaN"
"526";"8582";"9154";"4,36620124145508e-20";"6,91664630596046e-09";"FALSE";"TRUE";"YesCorrelated";"0,425304189702095";"0,596651528780248";"NaN"
"527";"8584";"9155";"4,49836865321909e-20";"7,39259687080986e-09";"FALSE";"TRUE";"YesCorrelated";"0,424381222980172";"0,594957861203357";"NaN"
"528";"8586";"9156";"4,76143402994906e-20";"8,82174617421529e-09";"FALSE";"TRUE";"YesCorrelated";"0,424032936983439";"0,593371307464772";"NaN"
"529";"8588";"9157";"5,02287738856928e-20";"1,03077155885603e-08";"FALSE";"TRUE";"YesCorrelated";"0,422575771590664";"0,590940148039528";"NaN"
"530";"8590";"9158";"5,29183998243831e-20";"1,16731276192876e-08";"FALSE";"TRUE";"YesCorrelated";"0,421904007524939";"0,589265237154124";"NaN"
"531";"8592";"9159";"5,48032309467931e-20";"1,28165137087643e-08";"FALSE";"TRUE";"YesCorrelated";"0,420249894428298";"0,586949936290266";"NaN"
"532";"8594";"9160";"4,93345577362891e-20";"1,05769586893683e-08";"FALSE";"TRUE";"YesCorrelated";"0,419647141673055";"0,585464626523702";"NaN"
"533";"8596";"9161";"4,57379181622647e-20";"8,94513124326044e-09";"FALSE";"TRUE";"YesCorrelated";"0,416241908752619";"0,581616308718469";"NaN"
"534";"8598";"9162";"3,4941984299308e-20";"5,03915143010878e-09";"FALSE";"TRUE";"YesCorrelated";"0,412527458733446";"0,577164402436972";"NaN"
"535";"8600";"9163";"3,31354581482942e-20";"4,47315925493257e-09";"FALSE";"TRUE";"YesCorrelated";"0,409861053374148";"0,574159934155894";"NaN"
"536";"8602";"9164";"2,22337267929165e-20";"1,92648506278615e-09";"FALSE";"TRUE";"YesCorrelated";"0,406433506317832";"0,569856920969167";"NaN"
