"initialIndex","finalIndex","cv","shapiro","ad","normality","bestDistFit","runs","ljungBox","IQR"
"1","2626","2674","0.00662190143785087","0.00197968357139547","0.000256773231190038","FALSE","lnorm","4.83438280429327e-07","2.41801457745439e-08","0.300000000000001"
"2","2628","2675","0.00660215327715485","0.00172154268460158","0.000231012006730318","FALSE","lnorm","9.33221575515065e-07","4.33244040642933e-08","0.300000000000001"
"3","2630","2676","0.00656906628775639","0.00111559627717738","0.000121120919652977","FALSE","lnorm","2.00210825185237e-06","8.09872052753846e-08","0.300000000000001"
"4","2632","2677","0.00656459353141701","0.000389327835976293","2.21955764111216e-05","FALSE","lnorm","4.90129021743966e-06","3.35536089468569e-07","0.275000000000002"
"5","2634","2678","0.00638718562326955","0.000438496346024271","4.28054013914989e-05","FALSE","lnorm","1.42470017593528e-05","1.96921232387126e-06","0.199999999999999"
"6","2636","2679","0.00603219737478346","0.000241590283755032","2.41207244207353e-05","FALSE","lnorm","5.22739678315594e-05","8.76631800195149e-06","0.199999999999999"
"7","2638","2680","0.00583550827879425","0.000205786457765911","2.71613726150094e-05","FALSE","lnorm","3.24167855015923e-05","0.000439028263012342","0.149999999999999"
"8","2640","2681","0.00590620135442717","0.00023707284827701","3.27980035520703e-05","FALSE","lnorm","4.98613662210022e-05","9.35669707911035e-05","0.175000000000001"
"9","2642","2682","0.00597952753249507","0.000265720355384653","3.7168481722988e-05","FALSE","lnorm","1.96213405524478e-05","0.000107464098467402","0.199999999999999"
"10","2644","2683","0.00605565444152102","0.000289188913408464","3.93894283483301e-05","FALSE","lnorm","3.11760467534114e-05","0.000130470032124186","0.199999999999999"
"11","2646","2684","0.00554877234442847","0.000230351954919588","1.33960663750063e-05","FALSE","lnorm","5.25316639831801e-05","0.000358425309179178","0.0999999999999979"
"12","2648","2685","0.00540044406152458","4.87596520586214e-05","1.25777167959825e-06","FALSE","lnorm","9.98677081715227e-05","0.000517559512748345","0.0999999999999979"
"13","2650","2686","0.00547123297281301","4.81324411490512e-05","1.02608577565077e-06","FALSE","lnorm","0.000659373315774657","0.000938957197323065","0.0999999999999979"
"14","2652","2687","0.00618358899258962","4.13798496032821e-05","9.67008651309511e-07","FALSE","lnorm","0.00025655038305573","0.00269741101915799","0.0999999999999979"
"15","2654","2688","0.00655263931150076","0.000170776126838903","1.01478715336154e-05","FALSE","lnorm","0.000335717791319649","0.000554263039432179","0.149999999999999"
"16","1560","1608","0.00415492466259799","0.000329821884300946","2.06321912244324e-05","FALSE","norm","0.00255475996388599","2.96847284797508e-05","0.199999999999999"
"17","1562","1609","0.00456619836283944","0.000875809597585145","8.58243676438113e-05","FALSE","weibull","0.00360313414983455","2.13774561041991e-05","0.199999999999999"
"18","1564","1610","0.00455998710995889","0.0010679193621191","0.000131133532331572","FALSE","weibull","0.00510682065077671","5.84874243980682e-06","0.199999999999999"
"19","1566","1611","0.00450927675389998","0.00134898401313872","0.000144973237986349","FALSE","weibull","0.00293040115239379","8.11312335191605e-06","0.199999999999999"
"20","1568","1612","0.00443038350736418","0.00223533584457617","0.000266335845576528","FALSE","weibull","0.00179409560074143","5.37535678046819e-06","0.199999999999999"
"21","1570","1613","0.00448002890487929","0.00215793673077809","0.000247097259533909","FALSE","weibull","0.00252034583399472","1.41045549502117e-05","0.199999999999999"
"22","1572","1614","0.00447721848194555","0.00260446774168394","0.000365669961842008","FALSE","gamma","0.00125944116617862","6.58850247869935e-06","0.199999999999999"
"23","1574","1615","0.00443582324498839","0.00328945593100095","0.000379621135889829","FALSE","norm","0.00225514933853773","7.5005007368345e-06","0.199999999999999"
"24","1576","1616","0.00449004838233985","0.0031323937464992","0.000341160513590444","FALSE","norm","0.00313972275776535","1.6182403331011e-05","0.199999999999999"
"25","1578","1617","0.00445965722740374","0.00322016594612376","0.000411670556308737","FALSE","weibull","0.00139444677438478","8.11924934240871e-06","0.199999999999999"
"26","1580","1618","0.00435599947495151","0.00502404012789573","0.000673984331638587","FALSE","weibull","0.00692814450868718","3.95868288984857e-05","0.199999999999999"
"27","1582","1619","0.00427637197422083","0.00563095471150516","0.000593162358018542","FALSE","norm","0.0136353545735249","6.32743771490363e-05","0.199999999999999"
"28","1584","1620","0.00434097946759117","0.00606559172549169","0.000587940280908714","FALSE","norm","0.00701458388208163","4.33496074071504e-05","0.199999999999999"
"29","1586","1621","0.00440255672006857","0.0058034123205093","0.000527095518277426","FALSE","norm","0.0208335917695244","0.000265406117232247","0.199999999999999"
"30","1588","1622","0.00411665633102349","0.00159487605813834","7.27719652926131e-05","FALSE","weibull","0.0149458054983443","0.00063102174505314","0.199999999999999"
"31","452","500","0.00351175686410779","7.23262821464969e-09","4.5068930795398e-12","FALSE","lnorm","1.799987853308e-07","5.4801638127433e-07","0.100000000000001"
"32","454","501","0.00354741854599435","9.97635986074894e-09","1.0339607300145e-11","FALSE","gamma","2.70285728023492e-07","7.11323096203031e-07","0.100000000000001"
"33","456","502","0.00361156588279707","1.36765427211069e-08","2.85958244786815e-11","FALSE","lnorm","1.64962063225642e-06","1.59903322771715e-06","0.100000000000001"
"34","458","503","0.00367454686697744","1.68463414338712e-08","5.01175919872317e-11","FALSE","lnorm","2.16701565930592e-06","1.74751355697111e-06","0.100000000000001"
"35","460","504","0.00371345368416742","2.16664984510182e-08","8.22247020618554e-11","FALSE","lnorm","7.23139348766054e-07","1.83263706099446e-06","0.100000000000001"
"36","462","505","0.00372883513124807","3.14909577720048e-08","1.72952870059092e-10","FALSE","lnorm","1.24223359188668e-06","2.79589772111954e-06","0.100000000000001"
"37","464","506","0.00374357795251572","4.54337100858724e-08","3.43495463045669e-10","FALSE","lnorm","2.16385008457278e-06","4.28979022304432e-06","0.100000000000001"
"38","466","507","0.00375755328523358","6.49548964892589e-08","6.41183496416879e-10","FALSE","lnorm","3.83032458847603e-06","6.62339033663528e-06","0.100000000000001"
"39","468","508","0.0037706108158872","9.18337252641028e-08","1.11909580866123e-09","FALSE","lnorm","6.90835963993686e-06","1.0297955017724e-05","0.100000000000001"
"40","470","509","0.00378257471852825","1.28088003324225e-07","1.81569093854716e-09","FALSE","lnorm","1.27365971652056e-05","1.61357361907477e-05","0.100000000000001"
"41","472","510","0.00379323868043584","1.75753280714389e-07","2.72036632945497e-09","FALSE","lnorm","4.72820661747147e-06","6.14380754015986e-06","0.100000000000001"
"42","474","511","0.00269258558303848","1.56772609875596e-06","8.00819246833126e-10","FALSE","gamma","5.77597637852695e-06","3.84519931860838e-05","0.100000000000001"
"43","476","512","0.00213797107202155","2.99235044486541e-07","1.80695159638602e-13","FALSE","norm","7.70933108502309e-06","8.98385999695828e-05","0.100000000000001"
"44","478","513","0.00196603800264571","3.25005595255425e-08","7.08343893658222e-16","FALSE","weibull","1.12435918638058e-05","1.45683673200558e-05","0.100000000000001"
"45","480","514","0.00196940072673093","4.5151315677575e-08","2.11305001703697e-15","FALSE","lnorm","1.80269055384299e-05","2.33480822149357e-05","0.100000000000001"
"46","3235","3283","0.0130184109501402","0.0197035174631267","0.0128269709109463","FALSE","lnorm","1.1625136669054e-11","1.50418566491339e-11","0.5"
"47","3237","3284","0.0132239560672666","0.0145312675362746","0.0108128967032158","FALSE","norm","1.92886334580783e-11","1.22519772105534e-11","0.524999999999999"
"48","3239","3285","0.0135725354682627","0.00996166866515761","0.00945288509652268","FALSE","weibull","3.22631186368243e-11","3.00252045448701e-11","0.600000000000001"
"49","3241","3286","0.0137793092798944","0.00514589505407036","0.00444254576562929","FALSE","weibull","5.44714889986708e-11","2.56600296566489e-11","0.600000000000001"
"50","3243","3287","0.0140499300551581","0.00247676945989803","0.00196297806559976","FALSE","weibull","9.14625889498034e-11","8.11717359994191e-11","0.600000000000001"
"51","3245","3288","0.0141842810162046","0.00114493110001555","0.000759214961973743","FALSE","weibull","1.57055684171284e-10","6.63419319479885e-11","0.700000000000003"
"52","3247","3289","0.0142543057741489","0.000440403121719848","0.000201558942371863","FALSE","weibull","2.74234193469141e-10","1.09376729895416e-10","0.650000000000002"
"53","3249","3290","0.0143584221207004","0.000125047020736166","2.65339651079332e-05","FALSE","weibull","4.90129208722685e-10","1.6294499083358e-10","0.575000000000003"
"54","3251","3291","0.0141902390970824","3.58752663783527e-05","3.82272076258751e-06","FALSE","weibull","7.25810705200196e-10","5.74256198149214e-10","0.400000000000002"
"55","3253","3292","0.0132569711960424","2.39919956788048e-05","4.07922346862384e-06","FALSE","weibull","1.27109547549345e-09","2.73559874752749e-09","0.325000000000003"
"56","3255","3293","0.0117346809154385","2.62455150088483e-05","1.52656725027401e-05","FALSE","weibull","1.93339783332154e-09","1.58705727448805e-08","0.399999999999999"
"57","3257","3294","0.00916853659908174","0.000137821359860593","0.000217429295924511","FALSE","weibull","3.29224639514342e-09","1.58888622037168e-07","0.374999999999996"
"58","3259","3295","0.00713118391371509","0.000430007492941854","0.000223858532972629","FALSE","weibull","5.36413128655651e-09","1.03877352275461e-07","0.300000000000001"
"59","3261","3296","0.0059546445129063","0.000139096825892047","1.44115666283671e-05","FALSE","weibull","9.0689427651693e-09","7.26462100475445e-08","0.300000000000001"
"60","3263","3297","0.0054576441877722","3.96988285965729e-05","2.0298818599368e-06","FALSE","weibull","1.56073844177842e-08","7.05242187981625e-08","0.300000000000001"
"61","812","860","0.0104485834753686","0.000300436505092985","1.61536353754359e-05","FALSE","lnorm","4.39212829961703e-10","6.6128880149563e-11","0.5"
"62","814","861","0.0106954779300121","0.000445921062143864","3.73126405967199e-05","FALSE","lnorm","2.11682404100891e-11","3.42189609980892e-11","0.5"
"63","816","862","0.0111299855740842","0.000239953536804894","1.40210017991376e-05","FALSE","lnorm","3.40485497154996e-11","7.28466176269649e-11","0.5"
"64","818","863","0.0115496198033444","0.000116372685921139","3.75693693237869e-06","FALSE","lnorm","5.52329479546643e-11","9.16272613338265e-11","0.5"
"65","820","864","0.0118983237046695","8.70896174071727e-05","2.64403281310134e-06","FALSE","lnorm","9.03446440403378e-11","1.38828948337277e-10","0.599999999999998"
"66","822","865","0.0120950095957981","0.000119622960169974","7.75690003440976e-06","FALSE","lnorm","1.49037925417985e-10","1.99499861075481e-10","0.599999999999998"
"67","824","866","0.0122377153227681","0.000136994219963383","1.4727953166484e-05","FALSE","weibull","2.48121430328182e-10","2.99362201694464e-10","0.599999999999998"
"68","826","867","0.0124382770139677","0.000346560648691531","4.42290629537179e-05","FALSE","weibull","4.14534329037173e-10","6.94043933435751e-10","0.599999999999998"
"69","828","868","0.0123343808975734","0.000302671377135687","3.75529390269985e-05","FALSE","weibull","7.00474247049148e-10","1.18735821175164e-09","0.699999999999999"
"70","830","869","0.012128992791669","0.000218516575499592","2.2114207466579e-05","FALSE","weibull","1.2003778363558e-09","6.66907196134048e-10","0.625000000000004"
"71","832","870","0.0123181648736221","5.69408492010846e-05","1.40905054464223e-06","FALSE","weibull","2.09544301638598e-09","1.22884713515958e-09","0.649999999999999"
"72","834","871","0.0122926892469788","3.93215691921779e-05","6.40336721976428e-07","FALSE","weibull","3.58509468089075e-09","4.1343858336873e-09","0.575000000000003"
"73","836","872","0.0117667410917723","1.7735544165029e-05","1.64784986100978e-07","FALSE","weibull","6.52554389357688e-09","1.19336182047292e-08","0.399999999999999"
"74","838","873","0.0105161509684398","1.92223227741722e-05","2.83442806796998e-07","FALSE","weibull","1.25009050830587e-08","1.20236402945118e-07","0.224999999999998"
"75","840","874","0.00853444836154294","1.62068803853074e-05","3.66885984821908e-07","FALSE","weibull","2.40892917146905e-05","6.26326908559349e-07","0.199999999999999"
"76","4474","4522","0.00403748914189251","0.000145710368131668","7.41145667860195e-06","FALSE","weibull","0.125849151002955","0.0247832933103987","0.199999999999999"
"77","4476","4523","0.00432036959911805","0.000191894860662102","2.39774220303982e-05","FALSE","weibull","0.086472305679843","0.0156529954576751","0.199999999999999"
"78","4478","4524","0.00426630214950898","0.000159236594887771","1.86255573290568e-05","FALSE","weibull","0.0628466758737436","0.00568995132731287","0.199999999999999"
"79","4480","4525","0.00429562037278899","0.000173426299124656","2.49600921950982e-05","FALSE","weibull","0.0887138322513231","0.00774428595998256","0.199999999999999"
"80","4482","4526","0.00432525688006669","0.000182547610556643","3.10039188584243e-05","FALSE","weibull","0.0655141254125212","0.00807244996643375","0.199999999999999"
"81","4484","4527","0.00432390305333233","0.000291966469410012","5.06844258012127e-05","FALSE","weibull","0.0734288619492815","0.00845115157173582","0.199999999999999"
"82","4486","4528","0.00435738822495074","0.000316879556847832","6.70604804702664e-05","FALSE","weibull","0.051931981812043","0.00624718202755636","0.199999999999999"
"83","4488","4529","0.00433858402470919","0.000506929476103266","0.00012741589281443","FALSE","weibull","0.129319305458637","0.0164968347567381","0.199999999999999"
"84","4490","4530","0.00438727368755992","0.000542064196223831","0.000135696318687459","FALSE","weibull","0.162588309967168","0.0183364597667688","0.199999999999999"
"85","4492","4531","0.0044550613685307","0.00109408809059346","0.000391011351724857","FALSE","weibull","0.204553917203787","0.0212772033965901","0.199999999999999"
"86","4494","4532","0.00475579778026699","0.000952144543715481","0.000587126185843118","FALSE","weibull","0.152215153565147","0.0109854610958164","0.199999999999999"
"87","4496","4533","0.00472265591028346","0.00270290802679251","0.00193760288914566","FALSE","weibull","0.188283984939607","0.00701931868898598","0.0999999999999979"
"88","4498","4534","0.00477997475042744","0.00260264282846433","0.00195381305157343","FALSE","weibull","0.244632801301521","0.00967433595871536","0.0999999999999979"
"89","4500","4535","0.00483939040472803","0.00239359920272213","0.00179417571053023","FALSE","weibull","0.180811000586533","0.00955938279441115","0.149999999999995"
"90","4502","4536","0.00496645776655472","0.0029314931641961","0.00247768448316576","FALSE","weibull","0.393282333259278","0.0231527638172628","0.25"
"91","4110","4158","0.00599531647931025","7.74143654389697e-06","5.35873789254633e-09","FALSE","lnorm","0.000126337497299174","0.00014608744235356","0.199999999999999"
"92","4112","4159","0.00603326412195151","1.29459980418719e-05","1.93614062453363e-08","FALSE","lnorm","0.000566508869341895","0.000242767258265997","0.199999999999999"
"93","4114","4160","0.00598856635341542","1.19602358351237e-05","1.34550274018356e-08","FALSE","lnorm","0.00271638793761579","0.000591278521346994","0.199999999999999"
"94","4116","4161","0.00590340947033456","1.88148816083355e-05","4.45372819761293e-08","FALSE","lnorm","0.00114889607591554","0.000357733357252199","0.199999999999999"
"95","4118","4162","0.00600355559776809","9.56224225061663e-06","1.50294637883183e-08","FALSE","lnorm","0.00219491552124747","0.00118970247896677","0.199999999999999"
"96","4120","4163","0.00606117859965614","2.05532730176386e-05","8.06999412081172e-08","FALSE","lnorm","0.00198726289008693","0.000925273882987243","0.199999999999999"
"97","4122","4164","0.0059548619835485","2.75146664161921e-05","2.03927573772919e-07","FALSE","lnorm","0.00741111345662887","0.00107078885703371","0.199999999999999"
"98","4124","4165","0.00581442704089826","1.80271038126957e-05","5.02531241966305e-08","FALSE","lnorm","0.00472522105557255","0.000831155271363127","0.199999999999999"
"99","4126","4166","0.00582169830354629","2.59947458368362e-05","1.33544798940902e-07","FALSE","lnorm","0.0029164844572614","0.000748556454190585","0.199999999999999"
"100","4128","4167","0.00595419234559013","2.0312849449069e-05","1.60571748450608e-07","FALSE","lnorm","0.00797842872426388","0.00686491853464855","0.199999999999999"
"101","4130","4168","0.00588654500193869","1.13327303768107e-05","3.12078272551898e-07","FALSE","lnorm","0.00290214486277191","0.00138340165177986","0.25"
