"initialIndex","finalIndex","cv","shapiro","ad","normality","bestDistFit","runs","ljungBox","IQR"
"1","1230","1516","0.0151941841821283","1.26521945723258e-15","3.7e-24","FALSE","lnorm","1.10710010921779e-63","0","2.52"
"2","1232","1517","0.0152685261533126","1.78776590026703e-15","3.7e-24","FALSE","lnorm","1.81648236045292e-63","0","2.52"
"3","1234","1518","0.015327044500779","2.44406625460071e-15","3.7e-24","FALSE","lnorm","2.98115507084394e-63","0","2.33999999999999"
"4","1236","1519","0.0153832686719932","3.24566329021975e-15","3.7e-24","FALSE","lnorm","4.89379384950903e-63","0","2.33999999999999"
"5","1238","1520","0.0154288445255122","4.23186139589776e-15","3.7e-24","FALSE","lnorm","8.03550643114051e-63","0","2.33999999999999"
"6","1240","1521","0.0154718725830165","5.43644026351881e-15","3.7e-24","FALSE","lnorm","1.3197333692367e-62","0","2.33999999999999"
"7","1242","1522","0.0155037577668386","6.88143782626213e-15","3.7e-24","FALSE","lnorm","2.16802114753409e-62","0","2.33999999999999"
"8","1244","1523","0.0155327937712558","8.58394079979177e-15","3.7e-24","FALSE","lnorm","3.5624135506063e-62","0","2.52"
"9","1246","1524","0.0155958603076912","1.01999883126625e-14","3.7e-24","FALSE","lnorm","5.85501366790706e-62","0","2.52"
"10","1248","1525","0.0156647531345582","1.18901746478495e-14","3.7e-24","FALSE","lnorm","9.62528571368549e-62","0","2.52"
"11","1250","1526","0.0157121445807518","1.43781790066356e-14","3.7e-24","FALSE","lnorm","1.5929994374729e-61","0","2.52"
"12","1252","1527","0.015740272902139","1.73723695067056e-14","3.7e-24","FALSE","lnorm","2.61910437453174e-61","0","2.34"
"13","1254","1528","0.0157564005942784","2.0719762596819e-14","3.7e-24","FALSE","lnorm","4.30717435738209e-61","0","2.34"
"14","1256","1529","0.0157694308400477","2.4381091541601e-14","3.7e-24","FALSE","lnorm","7.08490862858694e-61","0","2.34"
"15","1258","1530","0.0157793064415356","2.82938695395317e-14","3.7e-24","FALSE","lnorm","1.16567646439599e-60","0","2.34"
"16","1260","1531","0.0157859671207275","3.2366617008601e-14","3.7e-24","FALSE","lnorm","1.91833178977585e-60","0","2.34"
"17","1262","1532","0.0157666622355631","3.37963570509098e-14","3.7e-24","FALSE","lnorm","3.15770402967391e-60","0","2.34"
"18","1264","1533","0.0157616331380232","3.98290129120066e-14","3.7e-24","FALSE","lnorm","5.19901816544154e-60","0","2.34"
"19","1266","1534","0.0157654353242791","4.97471218736916e-14","3.7e-24","FALSE","lnorm","8.56197225475733e-60","0","2.34"
"20","1268","1535","0.0157249942818424","6.47017438180989e-14","3.7e-24","FALSE","lnorm","1.41035797325435e-59","0","2.34"
"21","1270","1536","0.0156661686227501","8.61590875304141e-14","3.7e-24","FALSE","lnorm","2.32374569912789e-59","0","2.34"
"22","1272","1537","0.0156498697821456","1.15294488764934e-13","3.7e-24","FALSE","lnorm","3.82959041380913e-59","0","2.34"
"23","1274","1538","0.0156128361068144","1.62041264395295e-13","3.7e-24","FALSE","lnorm","6.33112393141042e-59","0","2.34"
"24","1276","1539","0.0155535278409825","2.22513386131739e-13","3.7e-24","FALSE","lnorm","1.04354074947465e-58","0","2.34"
"25","1278","1540","0.015468367125042","2.88574527133949e-13","3.7e-24","FALSE","lnorm","1.72046254582247e-58","0","2.25"
"26","1280","1541","0.0153672611477521","3.548920007296e-13","3.7e-24","FALSE","lnorm","2.83719689282469e-58","0","2.16"
"27","1282","1542","0.0152964988419635","4.84944411665182e-13","3.7e-24","FALSE","lnorm","4.67997550660234e-58","0","2.16"
"28","1284","1543","0.0152346805021609","6.69574289195716e-13","3.7e-24","FALSE","lnorm","7.72163255147981e-58","0","2.16"
"29","1286","1544","0.0151586695376301","8.93426220725176e-13","3.7e-24","FALSE","gamma","1.27434764015198e-57","0","2.16"
"30","1288","1545","0.015054445406986","1.10913768948873e-12","3.7e-24","FALSE","lnorm","2.10369096402042e-57","0","2.16"
"31","1290","1546","0.0150049499279977","1.54120239878095e-12","3.7e-24","FALSE","lnorm","3.4737088446825e-57","0","2.16"
"32","1292","1547","0.0148940585907194","1.86377450677506e-12","3.7e-24","FALSE","lnorm","5.73752757175404e-57","0","2.16"
"33","1294","1548","0.0147917508030639","2.27203604666162e-12","3.7e-24","FALSE","lnorm","9.47935415436443e-57","0","2.16"
"34","1296","1549","0.0147108444883626","2.96971215748486e-12","3.7e-24","FALSE","gamma","1.56660050384659e-56","0","2.16"
"35","1298","1550","0.0145731674207135","3.25859061632754e-12","3.7e-24","FALSE","gamma","2.58980199799205e-56","0","2.16"
"36","1300","1551","0.0144151535481181","3.00500698474059e-12","3.7e-24","FALSE","gamma","3.13229318624655e-55","0","2.16"
"37","1302","1552","0.0142829888687995","2.78771965375153e-12","3.7e-24","FALSE","norm","5.17459664786632e-55","0","2.16"
"38","1304","1553","0.0141889189431529","3.39447792470533e-12","3.7e-24","FALSE","norm","8.54940150495367e-55","0","2.16"
"39","1306","1554","0.0140358614569026","2.91937770104304e-12","3.7e-24","FALSE","norm","1.41267116307757e-54","0","2.16"
"40","1308","1555","0.0139637482282897","3.73236297985606e-12","3.7e-24","FALSE","norm","2.33449893038037e-54","0","2.205"
"41","1310","1556","0.0138301992982595","3.52960388749509e-12","3.7e-24","FALSE","norm","3.85828782554925e-54","0","2.16"
"42","1312","1557","0.0136400056262936","1.94670034132962e-12","3.7e-24","FALSE","norm","4.61465425262359e-53","0","2.11499999999999"
"43","1314","1558","0.0135247354860751","2.01935311470241e-12","3.7e-24","FALSE","norm","7.65895412329885e-53","0","2.16"
"44","1316","1559","0.0133578098214622","1.15657856631828e-12","3.7e-24","FALSE","norm","9.03274790655933e-52","0","2.16"
"45","1318","1560","0.0132487213081863","1.02982176959852e-12","3.7e-24","FALSE","gamma","1.49640400515697e-51","0","2.16"
"46","1320","1561","0.0131392184967426","1.01305318027114e-12","3.7e-24","FALSE","norm","2.47973537885432e-51","0","2.16"
"47","1322","1562","0.013070938246835","1.29829258075865e-12","3.7e-24","FALSE","norm","4.11048073807879e-51","0","2.16"
"48","1324","1563","0.0130144383769439","1.87444186348294e-12","8.21198600406442e-24","FALSE","norm","6.81575725702224e-51","0","2.16"
"49","1326","1564","0.0129256682983754","2.3713640545802e-12","2.20580049594967e-23","FALSE","norm","2.15176283477908e-52","0","2.16"
