"row","initialIndex","finalIndex","shapiro","ad","trend","snht","snhtK","pettitt","pettittK","buishandU","buishandUK","buishandRange","buishandRangeK","lanzante","lanzanteK","grubbs","grubbsK"
"1","1000","2210","2.6128426600434e-11","5.4110433387637e-22","3.29123205848322e-47","0","92","3.18969459163428e-40","670","0","670","0","670","1.48365203292076e-42","670","0.00454195257840628","lowest value -0.0705999999999989 is an outlier"
"2","5200","6410","8.73255382908859e-19","3.7e-24","0.249296085769826","0.0343333333333333","1201","0.0695034366137664","812","0.0523333333333333","811","0.011","811","0.00516066642052251","812","0.0052813279522046","lowest value -0.0390000000000015 is an outlier"
"3","9500","10710","1.78005453674954e-52","3.7e-24","1.04461242389665e-05","1","1151","2.4447569290119e-07","155","1","1084","1","1084","3.08157620077314e-17","155","0.00620482816912182","lowest value -69.15 is an outlier"
"4","11400","12610","5.28051089292765e-52","3.7e-24","1.90150316958334e-26","1","153","2.49809197969017e-23","839","1","153","1","153","3.36576362799024e-29","839","0.0158212041490535","highest value 50.9 is an outlier"
"5","13500","14710","7.00511323243379e-52","3.7e-24","1.85356148748233e-08","1","446","2.39720143218408e-09","241","1","446","1","446","2.06046912970839e-16","241","0.0490715423994792","highest value 53.435 is an outlier"
"6","16000","17210","8.08802530660166e-53","3.7e-24","0.350237332150766","1","362","0.372191268622284","983","1","370","1","370","0.0184961112139157","983","0.00458870129323774","highest value 60.945 is an outlier"
"7","17500","18710","1.93327571201821e-52","3.7e-24","7.35362439908997e-46","1","67","8.32545033415978e-69","660","1","67","1","67","2.08752325643739e-71","660","0.0138696123409598","highest value 48.779 is an outlier"
