"row","initialIndex","finalIndex","shapiro","ad","trend","snht","snhtK","pettitt","pettittK","buishandU","buishandUK","buishandRange","buishandRangeK","lanzante","lanzanteK","grubbs","grubbsK"
"1","2000","3210","2.82136277472664e-29","3.7e-24","0.617351799486902","0.914666666666667","288","0.863339174455644","331","0.514","331","0.678","331","0.141325142814427","331","0","highest value 0.0882000000000005 is an outlier"
"2","5300","6510","3.26857864423856e-40","3.7e-24","0.729955892442981","0","1205","0.0654011937950453","909","0.0163333333333333","781","0.0216666666666667","781","0.00212838262915346","909","0","lowest value -0.097999999999999 is an outlier"
"3","6500","7710","2.24122999931538e-54","3.7e-24","0.29901575041625","0.884666666666667","193","0.0880426172083038","527","0.514666666666667","350","0.992","350","0.0117024024603958","527","0","lowest value -47.875 is an outlier"
"4","8200","9410","5.52828819355837e-60","3.7e-24","0.952320159826207","0.928","900","1","616","0.444333333333333","900","0.822666666666667","900","0.268628445585735","616","0","highest value 19.28 is an outlier"
"5","11900","13110","7.51801193827121e-57","3.7e-24","0.0014355485249087","0.0113333333333333","1174","4.04398209633023e-05","458","0.528333333333333","830","0.991333333333333","830","1.55861483836341e-06","458","0","highest value 54.248 is an outlier"
"6","13900","15110","3.17095481888088e-60","3.7e-24","0.938598700635571","0.00633333333333333","39","1","565","0.419","313","0.990333333333333","313","0.337486331669834","565","0","lowest value -43.237 is an outlier"
"7","15600","16810","9.4086026739457e-60","3.7e-24","0.896887739976217","0.375666666666667","1100","0.19396178643214","85","0.449","1056","0.987333333333333","1056","2.32114310397191e-05","85","0","highest value 22.045 is an outlier"
