"row","initialIndex","finalIndex","shapiro","ad","trend","snht","snhtK","pettitt","pettittK","buishandU","buishandUK","buishandRange","buishandRangeK","lanzante","lanzanteK","grubbs","grubbsK"
"1","2000","3210","9.70948045680525e-15","8.13049196567145e-16","0","0","473","2.17698158500264e-197","613","0","606","0","606","2.64054381308993e-199","613","1","highest value 20.3412 is an outlier"
"2","5300","6510","3.66833158400867e-23","3.7e-24","0","0","532","1.73797372037582e-197","606","0","560","0","560","2.2836494300357e-199","606","1","highest value 21.321 is an outlier"
"3","6500","7710","1.0295273605193e-44","3.7e-24","3.57933444572967e-13","0","528","1.06277552887945e-51","182","0","528","0","528","1.54609181660161e-102","182","1","highest value 75.319 is an outlier"
"4","8200","9410","5.0825865702714e-46","3.7e-24","3.27180220649374e-21","0","901","8.50316299044629e-115","901","0","901","0","901","2.25451799378546e-152","901","1","highest value 38.891 is an outlier"
"5","11900","13110","3.36615216955027e-44","3.7e-24","1.48945575602364e-178","0","829","1.46389401579581e-190","573","0","829","0","829","5.42061593581147e-193","573","1","highest value 80.74 is an outlier"
"6","13900","15110","1.28754429649992e-46","3.7e-24","3.13958574116496e-15","0","384","2.60332928365612e-94","384","0","384","0","384","1.44741805965699e-110","384","1","lowest value -23.326 is an outlier"
"7","15600","16810","1.49053941624348e-46","3.7e-24","8.29428138727611e-54","0","757","4.91540817705094e-60","366","0","757","0","757","9.46696032065869e-73","366","1","highest value 44.526 is an outlier"
