"row","initialIndex","finalIndex","shapiro","ad","trend","snht","snhtK","pettitt","pettittK","buishandU","buishandUK","buishandRange","buishandRangeK","lanzante","lanzanteK","grubbs","grubbsK"
"1","4000","4202","0.0125298318941813","0.00815260634733634","0.0160020883233181","0.00233333333333333","131","0.00191327001005625","131","0.00733333333333333","131","0.000333333333333333","131","9.36603936678376e-05","131","0.309315719624848","lowest value -0.0790000000000006 is an outlier"
"2","8300","8502","1.40735816371281e-30","3.7e-24","5.20020092903867e-05","0.997666666666667","109","0.000865393332069227","108","0.672","109","0.724666666666667","109","1.98091643604672e-06","108","0","highest value 10.369 is an outlier"
"3","9500","9702","1.76852716500568e-30","3.7e-24","7.17295513528844e-14","0.999","118","4.48537959261133e-15","104","0.715666666666667","118","0.733","118","6.6341866295415e-18","104","0","highest value 12.552 is an outlier"
"4","10800","11002","1.46444088452903e-30","3.7e-24","1.1290285775123e-05","0.325666666666667","29","0.00694595888776221","28","0.251333333333333","29","0.724","29","1.42629274234463e-15","28","0","highest value 11.396 is an outlier"
"5","11900","12102","1.43790651288755e-30","3.7e-24","0.000383270266221174","0.933333333333333","137","0.000459513393713598","137","0.502","137","0.73","137","2.1674316219039e-06","137","0","highest value 9.635 is an outlier"
"6","14000","14202","3.42645016741197e-07","4.32000249031069e-13","0.25188264711751","0.557333333333333","196","0.588007474132786","97","0.989333333333333","183","0.977333333333333","183","0.111601268198408","97","0.14038469320215","lowest value -0.0289999999999999 is an outlier"
"7","16000","16202","1.3874029309652e-30","3.7e-24","0.0506129462720954","0.0383333333333333","184","1","184","0.186","184","0.729333333333333","184","5.53455156633736e-05","184","0","lowest value -10.705 is an outlier"
