"row","initialIndex","finalIndex","shapiro","ad","trend","snht","snhtK","pettitt","pettittK","buishandU","buishandUK","buishandRange","buishandRangeK","lanzante","lanzanteK","grubbs","grubbsK"
"1","1000","2210","1.13390998025267e-23","3.7e-24","1.59221627564013e-10","0","239","7.4007204885351e-82","299","0","278","0","278","1.14921698910482e-111","299","0.866124549931594","lowest value 18.4596 is an outlier"
"2","5200","6410","1.62033650025927e-54","3.7e-24","0","0","616","2.287433856023e-197","616","0","616","0","616","2.62706654115764e-199","616","7.13081603294086e-05","highest value 72.765 is an outlier"
"3","9500","10710","3.11943224345255e-54","3.7e-24","1.47976785816901e-16","0","812","2.84478812112531e-73","364","0","812","0","812","9.39764692169476e-89","364","1.51748466068469e-05","highest value 85.051 is an outlier"
"4","11900","13110","2.67184057273106e-52","3.7e-24","5.96889971500251e-63","0","829","8.14862392767427e-185","497","0","649","0","649","8.08208714496006e-193","497","6.82169211015937e-05","highest value 91.397 is an outlier"
"5","13900","15110","2.24879153949034e-55","3.7e-24","0","0","365","1.93314698174303e-197","608","0","365","0","365","2.5192488798785e-199","608","0.000169536455189023","highest value 75.705 is an outlier"
"6","16000","17210","2.2770860737699e-17","3.7e-24","0","0","830","6.67638230830166e-167","740","0","736","0","736","1.97024410577892e-177","740","1","highest value 22.63 is an outlier"
"7","18600","19810","3.13945973495996e-55","3.7e-24","2.66792372958212e-239","0","515","1.72093843832281e-189","654","0","515","0","515","1.35436755547247e-192","654","2.73814183864296e-05","highest value 91.774 is an outlier"
