"row","initialIndex","finalIndex","shapiro","ad","trend","snht","snhtK","pettitt","pettittK","buishandU","buishandUK","buishandRange","buishandRangeK","lanzante","lanzanteK","grubbs","grubbsK"
"1","2000","2202","4.42493130823254e-07","3.52234524607668e-11","0.809723769431034","0.968333333333333","4","1","98","0.999","98","0.984333333333333","98","0.299876372834661","98","0.503506188922232","highest value 0.0196000000000005 is an outlier"
"2","5300","5502","2.45689598208513e-08","2.65624268711237e-15","0.486584906745368","0.981","77","0.836482084926051","78","0.606","77","0.725333333333333","77","0.1683455393196","78","0.0429340106879488","highest value 0.0199999999999996 is an outlier"
"3","6600","6802","9.66984866446275e-25","3.7e-24","0.023224377451496","0.936","201","0.333154285720634","50","0.712666666666667","84","0.894666666666667","84","0.0283685833429133","50","0","highest value 44.85 is an outlier"
"4","9000","9202","9.73968277609311e-30","3.7e-24","0.514407705209586","0.998666666666667","101","0.608139842907743","125","0.695666666666667","101","0.751666666666667","101","0.111764722291906","125","0","highest value 19.28 is an outlier"
"5","12700","12902","2.07390223907174e-26","3.7e-24","0.903872045224277","0.393333333333333","29","1","40","0.363666666666667","30","0.834666666666667","30","0.351448953743052","40","0","highest value 54.248 is an outlier"
"6","13900","14102","1.99710450997031e-29","3.7e-24","0.795438423365813","0.58","39","1","180","0.336333333333333","40","0.752666666666667","40","0.480717609016568","180","0","lowest value -43.237 is an outlier"
"7","16300","16502","2.83294136259157e-29","3.7e-24","0.830171924127498","0.904666666666667","57","1","46","0.511666666666667","57","0.749","57","0.612437674704316","46","0","highest value 22.045 is an outlier"
