"row","initialIndex","finalIndex","shapiro","ad","trend","snht","snhtK","pettitt","pettittK","buishandU","buishandUK","buishandRange","buishandRangeK","lanzante","lanzanteK","grubbs","grubbsK"
"1","2000","2202","7.3523908733109e-07","4.39027303858509e-08","2.44837233297397e-91","0","109","2.53525301324778e-33","101","0","108","0","108","7.36971893748877e-35","101","1","lowest value 19.4 is an outlier"
"2","5800","6002","2.39673075687597e-26","3.7e-24","4.97697438640944e-95","0","19","2.53525301324778e-33","101","0","19","0","19","8.1747676352926e-35","101","0.118503319534844","highest value 60.762 is an outlier"
"3","7300","7502","0.228419325973837","0.129851081688184","1.50203704184347e-06","0","138","6.40300031020722e-13","138","0","137","0","137","4.29999006511293e-16","138","0.225411322173561","highest value 26.447 is an outlier"
"4","8100","8302","1.41878762242239e-20","3.7e-24","1.08188699887122e-31","0","137","5.01696562293712e-26","136","0","137","0","137","7.85658542733656e-31","136","1","lowest value 21.008 is an outlier"
"5","12600","12802","1.14850661216547e-19","3.7e-24","0.00998222203303126","0","129","1.1352211775689e-28","129","0","129","0","129","2.22511039705941e-32","129","1","lowest value -3.269 is an outlier"
"6","13900","14102","1.19240987085165e-23","3.7e-24","4.6747179034601e-18","0","39","3.41450544664572e-13","40","0","39","0","39","5.5305606885872e-22","40","1","highest value 21.46 is an outlier"
"7","16200","16402","5.35420064348522e-23","3.7e-24","1.70885596417152e-53","0","157","4.56022746396974e-33","100","0","157","0","157","1.45106991273298e-34","100","1","lowest value -27.655 is an outlier"
