"row","initialIndex","finalIndex","shapiro","ad","trend","snht","snhtK","pettitt","pettittK","buishandU","buishandUK","buishandRange","buishandRangeK","lanzante","lanzanteK","grubbs","grubbsK"
"1","162000","162144","0.0192683612369992","0.000387592540002419","0.274803806893177","0.425666666666667","84","0.422001833753651","83","0.116666666666667","83","0.216666666666667","83","0.0718551603057167","83","0.455609907227865","highest value 1 is an outlier"
"2","164664","164808","2.04150802343645e-24","3.7e-24","0.617699018298842","0","143","0.764929265620921","91","0.781","143","0.968333333333333","143","0.148562597440841","91","9.11505047440642e-07","highest value 1123.5 is an outlier"
"3","164896","165040","8.7138381757774e-25","3.7e-24","0.140237408019813","0.768","131","0.0129662110546485","121","1","131","1","131","1.3111390245905e-05","121","9.79147962709703e-09","lowest value -1119 is an outlier"
"4","169200","169344","0.00154848282120724","6.30539993723043e-05","0.238666242966074","0.0206666666666667","140","0.286265294076847","115","0.139","115","0.0686666666666667","115","0.0136407971967064","115","0.75423235680546","highest value 1 is an outlier"
"5","169306","169450","3.72121000238092e-24","3.7e-24","0.515398308097795","1","91","0.401529518605942","51","1","91","0.993333333333333","91","0.0602899531750465","51","0","highest value 115.8 is an outlier"
"6","169330","169474","1.29650549543902e-23","3.7e-24","0.372852481753773","1","67","0.387331800008408","27","1","67","0.995666666666667","67","0.0199831625572865","27","0","highest value 115.8 is an outlier"
